x,y,species
145.7899933,-5.230000019,Stichodactyla_gigantea
152.119995117,-3.40000009537,Stichodactyla_gigantea
132.6999969,-5.699999809,Stichodactyla_gigantea
150.699996948,-5.69999980927,Stichodactyla_gigantea
166.4100037,-22.299999239999998,Stichodactyla_gigantea
73.5,4.19999980927,Stichodactyla_gigantea
39.2999992371,-6.09999990463,Stichodactyla_gigantea
130.1199951,-1.860000014,Stichodactyla_gigantea
38.2900009155,21.5499992371,Stichodactyla_gigantea
71.9333343506,23.3333339691,Stichodactyla_gigantea
142.2599945,-9.890000343,Stichodactyla_gigantea
69.0199966431,22.4200000763,Stichodactyla_gigantea
127.949996948,26.6499996185,Stichodactyla_gigantea
145.8399963,-5.179999828,Stichodactyla_gigantea
139.5,34.0800018311,Stichodactyla_gigantea
118.8211666667,9.8795,Stichodactyla_gigantea
134.5,-6.19999980927,Stichodactyla_gigantea
160.0480915,-8.9620835,Stichodactyla_gigantea
132.7219444444,-5.5972222222,Stichodactyla_gigantea
145.8500061,-5.190000057,Stichodactyla_gigantea
124.769996643,1.60800004005,Stichodactyla_gigantea
158.0080835,-8.5006415,Stichodactyla_gigantea
123.4667,-16.1666,Stichodactyla_gigantea
155.5700073,-6.2100000380000004,Stichodactyla_gigantea
93,10,Stichodactyla_gigantea
147.300003052,-18.5,Stichodactyla_gigantea
159.800003052,-9.5,Stichodactyla_gigantea
152.7100067,-4.659999847,Stichodactyla_gigantea
144.4499969,7.239999771,Stichodactyla_gigantea
145.567001343,-16.3829994202,Stichodactyla_gigantea
129.8399963,-4.53000021,Stichodactyla_gigantea
42.6699981689,15.7299995422,Stichodactyla_gigantea
155.1999969,-6.099999905,Stichodactyla_gigantea
73.1500015259,-0.690999984741,Stichodactyla_gigantea
150.669998169,-9.52999973297,Stichodactyla_gigantea
43,11.6700000763,Stichodactyla_gigantea
128,-3,Stichodactyla_gigantea
138.11000061,9.53999996185,Stichodactyla_gigantea
93.736114502,7.23777723312,Stichodactyla_gigantea
103.769996643,1.28999996185,Stichodactyla_gigantea
145.506,-14.7428,Stichodactyla_gigantea
124.040000916,24.3500003815,Stichodactyla_gigantea
121.6999969,-18.89999962,Stichodactyla_gigantea
103.949996948,1.29999995232,Stichodactyla_gigantea
145.5,-14.6300001144,Stichodactyla_gigantea
124.7799988,1.595999956,Stichodactyla_gigantea
153.3999939,-27.96999931,Stichodactyla_gigantea
147.179992676,-9.5,Stichodactyla_gigantea
