x,y,species
145.451,-14.6636,Stichodactyla_mertensii
127.282997131,26.1800003052,Stichodactyla_mertensii
101.239997864,10.8000001907,Stichodactyla_mertensii
145.502,-14.4753,Stichodactyla_mertensii
132.6999969,-5.699999809,Stichodactyla_mertensii
128.1600037,-3.700000048,Stichodactyla_mertensii
55.5200004578,-4.61999988556,Stichodactyla_mertensii
144.75,13.470000267,Stichodactyla_mertensii
106.830001831,-6.07999992371,Stichodactyla_mertensii
53.3199996948,-5.42000007629,Stichodactyla_mertensii
129.5,-3.09999990463,Stichodactyla_mertensii
145.438,-14.6814,Stichodactyla_mertensii
104.155,2.825,Stichodactyla_mertensii
179.429992676,-17.8500003815,Stichodactyla_mertensii
109.400001526,12.8199996948,Stichodactyla_mertensii
128,-3,Stichodactyla_mertensii
162.240005493,11.6400003433,Stichodactyla_mertensii
149.3899994,-20.78300095,Stichodactyla_mertensii
162.9799957,5.320000172,Stichodactyla_mertensii
145.789993286,-5.23000001907,Stichodactyla_mertensii
126.5,25.5,Stichodactyla_mertensii
120.94763,13.6305,Stichodactyla_mertensii
52.7299995422,-7.07999992371,Stichodactyla_mertensii
55.2000007629,-3.70000004768,Stichodactyla_mertensii
52.7200012207,-7,Stichodactyla_mertensii
122.98484,-12.26233,Stichodactyla_mertensii
145.5,-14.57999992,Stichodactyla_mertensii
125.6116,-8.2311,Stichodactyla_mertensii
127.949996948,26.6499996185,Stichodactyla_mertensii
73.0999984741,4,Stichodactyla_mertensii
55.3699989319,-5.82000017166,Stichodactyla_mertensii
103.199996948,4.09999990463,Stichodactyla_mertensii
53.2999992371,-5.75,Stichodactyla_mertensii
73.5055555556,4.1805555556,Stichodactyla_mertensii
155.1999969,-6.099999905,Stichodactyla_mertensii
78.8867,8.9532,Stichodactyla_mertensii
145.5,-14.6300001144,Stichodactyla_mertensii
55.5,-4.65000009537,Stichodactyla_mertensii
109.800003052,19.2000007629,Stichodactyla_mertensii
123.25668,9.177399,Stichodactyla_mertensii
167.276133,-20.916166,Stichodactyla_mertensii
116.032997,6.017985,Stichodactyla_mertensii
129.881716,-4.535274,Stichodactyla_mertensii
127.274861,26.130643,Stichodactyla_mertensii
103.746874,1.225765,Stichodactyla_mertensii
166.439316,-22.492068,Stichodactyla_mertensii
146.39471700000001,-17.70865,Stichodactyla_mertensii
178.340992,-7.971985,Stichodactyla_mertensii
73.491023,3.973657,Stichodactyla_mertensii
183.783109,-13.380148,Stichodactyla_mertensii
115.576705,-8.251049,Stichodactyla_mertensii
145.664453,-14.663678,Stichodactyla_mertensii
179.761163,-16.746236,Stichodactyla_mertensii
72.999781,4.264309,Stichodactyla_mertensii
55.28422,-21.16965,Stichodactyla_mertensii
55.22477,-21.02551,Stichodactyla_mertensii
120.891242,13.686359,Stichodactyla_mertensii
167.02417,-20.75938,Stichodactyla_mertensii
177.173435,-17.188385,Stichodactyla_mertensii
99.971257,9.786261,Stichodactyla_mertensii
55.2167,-21.06265,Stichodactyla_mertensii
134.245663,7.271238,Stichodactyla_mertensii
166.259165,-22.206732,Stichodactyla_mertensii
55.78631,-21.12442,Stichodactyla_mertensii
103.768611,1.212222,Stichodactyla_mertensii
167.02897,-20.74855,Stichodactyla_mertensii
119.809488,-8.397557,Stichodactyla_mertensii
119.80841,-8.568778,Stichodactyla_mertensii
43.547927,-23.150879,Stichodactyla_mertensii
170.841003,8.880654,Stichodactyla_mertensii
166.589344,-22.548069,Stichodactyla_mertensii
168.252926,-17.704732,Stichodactyla_mertensii
149.192916,-16.932018,Stichodactyla_mertensii
35.790762,23.725068,Stichodactyla_mertensii
172.977406,1.734093,Stichodactyla_mertensii
