species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_bicinctus,Combined,26,l,4,block_quadrant,4,4,278,10000,269,9183,9,817,0.9978240174078608,0.996328029375765,0.14848117000000002,1,0.996328029375765,0.9981640146878825,9,3,814,0,0.004452456098537003,0.018159307568987423,0.728561053977385,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,26
