species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_polymnus,Combined,14,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.842821701801556,0.6386236994895373,0.30852793,0.9090909090909092,0.7295327903986284,0.8193118497447687,30,631,1702,3,0.0957453517657385,0.3147840417705684,0.524999049608823,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,14
Amphiprion_polymnus,Combined,15,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7756308964229757,0.4520052005200519,0.0185955,0.8484848484848485,0.6035203520352035,0.7260026002600259,28,1802,2743,5,0.04839312186782836,0.15937752041999478,0.7441562417863368,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,15
Amphiprion_polymnus,Combined,16,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.8613798008534851,0.6380512091038406,0.51650249,0.85,0.7880512091038406,0.8190256045519203,17,149,554,3,0.13837682650883731,0.40323543036539344,0.8209406456759408,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,16
Amphiprion_polymnus,Combined,17,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7519242504773715,0.4083938660209845,0.58595321,0.47619047619047616,0.9322033898305084,0.7041969330104922,10,164,2255,11,0.09249840250168238,0.3084131369580604,0.37489468861168185,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,17
Amphiprion_polymnus,Combined,18,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8608892179402252,0.654184364000052,0.26520917,0.8787878787878788,0.7753964852121732,0.827092182000026,29,524,1809,4,0.07257332158389528,0.24326501048979104,0.6025200242448057,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,18
Amphiprion_polymnus,Combined,19,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.7634296763009635,0.4603660366036604,0.05187907999999999,0.8484848484848485,0.6118811881188119,0.7301830183018302,28,1764,2781,5,0.05157224568456761,0.17455445439475553,0.05562399219367791,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,19
Amphiprion_polymnus,Combined,20,h,1.5,block_quadrant,4,4,107,10000,87,9297,20,703,0.9058321479374112,0.7563300142247511,0.54891654,0.9,0.8563300142247511,0.8781650071123756,18,101,602,2,0.11757513509032384,0.348139368409984,0.7390758759719308,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,20
Amphiprion_polymnus,Combined,21,h,1.5,block_quadrant,4,1,107,10000,86,7581,21,2419,0.7797397586566664,0.4714462883127619,0.25317062,0.8571428571428571,0.6143034311699049,0.735723144156381,18,933,1486,3,0.11051304827957702,0.35971917944653264,0.5592878119199943,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,21
Amphiprion_polymnus,Combined,22,h,1.5,block_quadrant,4,2,107,10000,74,7667,33,2333,0.8437958669420307,0.5690163529854915,0.31006212,0.8484848484848485,0.720531504500643,0.7845081764927457,28,652,1681,5,0.09354205131145248,0.31247689579372173,0.9427721534927602,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,22
Amphiprion_polymnus,Combined,23,h,1.5,block_quadrant,4,3,107,10000,74,5455,33,4545,0.794986165283195,0.4480448044804479,0.04776398,0.8484848484848485,0.5995599559955995,0.724022402240224,28,1820,2725,5,0.0399970183074228,0.1465497830871671,0.5016958049096324,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,23
