species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_clarkii,HostOnly,1,lqh,1,block_quadrant,4,1,1146,10000,927,7377,219,2623,0.7629801005158094,0.4165713559537425,0.42345569,0.6666666666666666,0.7499046892870759,0.7082856779768713,146,656,1967,73,0.13545267682015902,0.4234291709484788,0.6564283212008563,rugosity;biotic_suitability,1
Amphiprion_clarkii,HostOnly,2,lqh,1,block_quadrant,4,2,1146,10000,792,7246,354,2754,0.8468806543332964,0.5702952869785705,0.42277316,0.8898305084745762,0.6804647785039942,0.7851476434892852,315,880,1874,39,0.14334112201874685,0.4409032944562292,0.9514855881601892,rugosity;biotic_suitability,2
Amphiprion_clarkii,HostOnly,3,lqh,1,block_quadrant,4,3,1146,10000,792,6246,354,3754,0.7006428547778791,0.32021286522248205,0.18857564,0.7994350282485876,0.5207778369738945,0.660106432611241,283,1799,1955,71,0.13513438388327473,0.41214885375832744,0.7112781954887218,rugosity;biotic_suitability,3
Amphiprion_clarkii,HostOnly,4,lqh,1,block_quadrant,4,4,1146,10000,927,9131,219,869,0.8420611525345356,0.5760728491784499,0.32041235,0.91324200913242,0.6628308400460299,0.788036424589225,200,293,576,19,0.13771584159823472,0.4123192903192455,0.9141576632110312,rugosity;biotic_suitability,4
Amphiprion_clarkii,HostOnly,5,lqh,1,block_quadrant,4,1,1146,10000,927,7377,219,2623,0.7620748663473975,0.41314887446316995,0.4237273,0.6621004566210046,0.7510484178421655,0.706574437231585,145,653,1970,74,0.13916324916972714,0.4331772559215649,0.9477247755587652,rugosity;biotic_suitability,5
Amphiprion_clarkii,HostOnly,6,lqh,1,block_quadrant,4,2,1146,10000,792,7246,354,2754,0.8496388406796073,0.5782036606230689,0.41184186,0.8926553672316384,0.6855482933914306,0.7891018303115345,316,866,1888,38,0.14460151886484712,0.45235830638972546,0.9695374886470228,rugosity;biotic_suitability,6
Amphiprion_clarkii,HostOnly,7,lqh,1,block_quadrant,4,3,1146,10000,792,6246,354,3754,0.7008701076666998,0.3196244156891783,0.1935651,0.7937853107344632,0.525839104954715,0.6598122078445892,281,1780,1974,73,0.1357470526570307,0.4137256701672634,0.806015037593985,rugosity;biotic_suitability,7
Amphiprion_clarkii,HostOnly,8,lqh,1,block_quadrant,4,4,1146,10000,927,9131,219,869,0.8396282926367893,0.57625675867396,0.36573002,0.8904109589041096,0.6858457997698504,0.78812837933698,195,273,596,24,0.13773961922743072,0.4081033751637107,0.931929362632786,rugosity;biotic_suitability,8
Amphiprion_clarkii,HostOnly,9,lqh,1,block_quadrant,4,1,1146,10000,927,7377,219,2623,0.7567305030838891,0.4005765645318808,0.42707442,0.6575342465753424,0.7430423179565383,0.7002882822659404,144,674,1949,75,0.14102457486317166,0.4384401840959703,0.974802626289016,rugosity;biotic_suitability,9
Amphiprion_clarkii,HostOnly,10,lqh,1,block_quadrant,4,2,1146,10000,792,7246,354,2754,0.8496634581851155,0.5768743153256279,0.39585751,0.9011299435028248,0.6757443718228032,0.788437157662814,319,893,1861,35,0.14116158227281322,0.4413531759286232,0.9680331636064534,rugosity;biotic_suitability,10
Amphiprion_clarkii,HostOnly,11,lqh,1,block_quadrant,4,3,1146,10000,792,6246,354,3754,0.7007196090648318,0.3215447778490139,0.21259943,0.7994350282485876,0.5221097496004262,0.660772388924507,283,1794,1960,71,0.13868900679213353,0.42097905145438735,0.7578947368421053,rugosity;biotic_suitability,11
Amphiprion_clarkii,HostOnly,12,lqh,1,block_quadrant,4,4,1146,10000,927,9131,219,869,0.8326870228205411,0.5680176132751127,0.34985933,0.91324200913242,0.6547756041426928,0.7840088066375563,200,300,569,19,0.14212438318220763,0.423687485938667,0.8170250896229909,rugosity;biotic_suitability,12
Amphiprion_clarkii,HostOnly,13,lqh,1,block_quadrant,4,1,1146,10000,927,7377,219,2623,0.7630340663989262,0.4222638862051018,0.39734945,0.680365296803653,0.7418985894014487,0.7111319431025509,149,677,1946,70,0.13085281696975826,0.4102460637669264,0.4322294058345402,rugosity;biotic_suitability,13
Amphiprion_clarkii,HostOnly,14,lqh,1,block_quadrant,4,2,1146,10000,792,7246,354,2754,0.845170763429875,0.561057568036631,0.35790014000000003,0.8954802259887006,0.6655773420479303,0.7805287840183155,317,921,1833,37,0.1352988188505469,0.4269973660137196,0.9755547888093006,rugosity;biotic_suitability,14
Amphiprion_clarkii,HostOnly,15,lqh,1,block_quadrant,4,3,1146,10000,792,6246,354,3754,0.7004983761200858,0.32074563027309466,0.18807619,0.7994350282485876,0.5213106020245072,0.6603728151365473,283,1797,1957,71,0.13670900379159823,0.41346589409003015,0.8165413533834586,rugosity;biotic_suitability,15
Amphiprion_clarkii,HostOnly,16,lqh,1,block_quadrant,4,4,1146,10000,927,9131,219,869,0.8296866707652212,0.5624477828396677,0.33508577,0.8904109589041096,0.6720368239355581,0.7812238914198338,195,285,584,24,0.14212434314063477,0.43001509303532914,0.7643704114517992,rugosity;biotic_suitability,16
Amphiprion_clarkii,HostOnly,17,lqh,1,block_quadrant,4,1,1146,10000,927,7377,219,2623,0.7618276677860235,0.4123776845850806,0.41148534,0.6666666666666666,0.745711017918414,0.7061888422925403,146,667,1956,73,0.1348971362184093,0.42192450356262673,0.6716811306142679,rugosity;biotic_suitability,17
