species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_rubrocinctus,EnvOnly,5,lqh,0.5,block_quadrant,4,1,73,10000,41,9186,32,814,0.8849047911547911,0.7476197788697787,0.03045065,0.96875,0.7788697788697788,0.8738098894348894,31,180,634,1,0.04317155858836699,0.15406652354975964,0.026490647141300876,PC1;PC2;PC3;PC4;rugosity,5
