species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_ocellaris,EnvOnly,1,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6322435848038838,0.2817773753563997,0.35005989,0.5460526315789473,0.7357247437774525,0.6408886876781998,83,722,2010,69,0.11485926427709828,0.38657742426772046,0.6250470543566143,PC1;PC2;PC3;PC4;rugosity,1
Amphiprion_ocellaris,EnvOnly,2,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.8005332950945045,0.4777122254998361,0.38885062,0.7222222222222222,0.7554900032776138,0.738856112749918,104,746,2305,40,0.11442492530728422,0.3808712841154879,0.950375939849624,PC1;PC2;PC3;PC4;rugosity,2
Amphiprion_ocellaris,EnvOnly,3,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.7147064828445858,0.3264955244409582,0.13530816,0.8275862068965517,0.49890931754440643,0.6632477622204791,120,1608,1601,25,0.08451496078066141,0.2891052863223808,0.4941707758270706,PC1;PC2;PC3;PC4;rugosity,3
Amphiprion_ocellaris,EnvOnly,4,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7966534391534391,0.48884920634920626,0.24202877,0.8866666666666667,0.6021825396825397,0.7444246031746031,133,401,607,17,0.12617770537140713,0.39617789754135674,0.6410557507178636,PC1;PC2;PC3;PC4;rugosity,4
Amphiprion_ocellaris,EnvOnly,5,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.5937692648532018,0.29683285813362104,0.34154784,0.5131578947368421,0.7836749633967789,0.6484164290668105,78,591,2141,74,0.1007612695469801,0.3720610876513376,0.7789473684210526,PC1;PC2;PC3;PC4;rugosity,5
Amphiprion_ocellaris,EnvOnly,6,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.8091552405404421,0.4836529006882988,0.41688877,0.6527777777777778,0.8308751229105211,0.7418264503441494,94,516,2535,50,0.10160212620233014,0.3439681284544687,0.9428571428571428,PC1;PC2;PC3;PC4;rugosity,6
Amphiprion_ocellaris,EnvOnly,7,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.7364685528846671,0.3775867441785494,0.23307608,0.7724137931034483,0.6051729510751013,0.6887933720892747,112,1267,1942,33,0.09239941807252988,0.31244083631134567,0.5954887218045113,PC1;PC2;PC3;PC4;rugosity,7
Amphiprion_ocellaris,EnvOnly,8,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7653306878306878,0.4655555555555555,0.31215182,0.8266666666666667,0.6388888888888888,0.7327777777777778,124,364,644,26,0.1448299155503905,0.4454126116527787,0.8085747093060897,PC1;PC2;PC3;PC4;rugosity,8
Amphiprion_ocellaris,EnvOnly,9,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6347552400400709,0.3260769052939816,0.38499762,0.5394736842105263,0.7866032210834554,0.6630384526469908,82,583,2149,70,0.11329048158402684,0.3828046967005093,0.7611884705281513,PC1;PC2;PC3;PC4;rugosity,9
Amphiprion_ocellaris,EnvOnly,10,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.8055498652536509,0.467715503113733,0.43211189,0.6666666666666666,0.8010488364470665,0.7338577515568665,96,607,2444,48,0.11556572153263683,0.3806369183749625,0.9518796992481204,PC1;PC2;PC3;PC4;rugosity,10
Amphiprion_ocellaris,EnvOnly,11,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.7148397287800475,0.3378472184910972,0.19781701,0.7448275862068966,0.5930196322842007,0.6689236092455486,108,1306,1903,37,0.08385972196953045,0.2895113478702363,0.24105504139802156,PC1;PC2;PC3;PC4;rugosity,11
Amphiprion_ocellaris,EnvOnly,12,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.8144179894179894,0.527063492063492,0.28304573,0.8266666666666667,0.7003968253968254,0.763531746031746,124,302,706,26,0.12172324359029724,0.3843320965037263,0.7548872180451128,PC1;PC2;PC3;PC4;rugosity,12
Amphiprion_ocellaris,EnvOnly,13,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6753799992294058,0.3293711951914926,0.39389639,0.5394736842105263,0.7898975109809663,0.6646855975957463,82,574,2158,70,0.11488756089057114,0.38103490657665273,0.843609022556391,PC1;PC2;PC3;PC4;rugosity,13
Amphiprion_ocellaris,EnvOnly,14,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.7811020521504789,0.45050803015404783,0.47127676,0.6111111111111112,0.8393969190429368,0.7252540150770239,88,490,2561,56,0.11828792216101372,0.3889129763351339,0.9439639629573418,PC1;PC2;PC3;PC4;rugosity,14
Amphiprion_ocellaris,EnvOnly,15,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.7717121028142832,0.4382867151653216,0.24177926,0.8137931034482758,0.6244936117170458,0.7191433575826608,118,1205,2004,27,0.08910023874288343,0.3051559601829567,0.7544190078455887,PC1;PC2;PC3;PC4;rugosity,15
Amphiprion_ocellaris,EnvOnly,16,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.8192063492063492,0.5194444444444444,0.26498273,0.8666666666666667,0.6527777777777778,0.7597222222222222,130,350,658,20,0.12397827564307584,0.3905787152816859,0.6759507507780271,PC1;PC2;PC3;PC4;rugosity,16
Amphiprion_ocellaris,EnvOnly,17,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.5895647106419049,0.32319680974030973,0.38289168,0.506578947368421,0.8166178623718887,0.6615984048701549,77,501,2231,75,0.10867553076776086,0.4021106584799011,0.82136147215093,PC1;PC2;PC3;PC4;rugosity,17
Amphiprion_ocellaris,EnvOnly,18,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.7993428839360501,0.46345460504752545,0.43928448,0.6666666666666666,0.7967879383808587,0.7317273025237627,96,620,2431,48,0.11419803594962778,0.3759164901589088,0.9525962064622951,PC1;PC2;PC3;PC4;rugosity,18
Amphiprion_ocellaris,EnvOnly,19,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.73795789858265,0.3912981807631555,0.21587286,0.7724137931034483,0.6188843876597071,0.6956490903815777,112,1223,1986,33,0.08960779006994381,0.3041845704829995,0.2640090446199418,PC1;PC2;PC3;PC4;rugosity,19
Amphiprion_ocellaris,EnvOnly,20,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7632010582010582,0.4451587301587301,0.30388641,0.84,0.6051587301587301,0.722579365079365,126,398,610,24,0.14955488277215132,0.45586261000976336,0.6671694313055795,PC1;PC2;PC3;PC4;rugosity,20
Amphiprion_ocellaris,EnvOnly,21,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6419362140710487,0.30824728365569865,0.42654677,0.46710526315789475,0.8411420204978038,0.6541236418278493,71,434,2298,81,0.11267085476205448,0.3791055920106918,0.7920271338598254,PC1;PC2;PC3;PC4;rugosity,21
Amphiprion_ocellaris,EnvOnly,22,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.822928047270476,0.5107546705998034,0.42882439,0.7152777777777778,0.7954768928220256,0.7553773352999017,103,624,2427,41,0.11827750139732916,0.3883007055562019,0.9740504637687312,PC1;PC2;PC3;PC4;rugosity,22
Amphiprion_ocellaris,EnvOnly,23,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.7550155274497373,0.4047495728608117,0.30450664,0.6758620689655173,0.7288875038952944,0.7023747864304059,98,870,2339,47,0.09010714641165316,0.30613148199492285,0.4264761490014444,PC1;PC2;PC3;PC4;rugosity,23
Amphiprion_ocellaris,EnvOnly,24,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7829298941798942,0.48317460317460315,0.29226447,0.88,0.6031746031746031,0.7415873015873016,132,400,608,18,0.1395614079541479,0.4329896172180754,0.8204747420356899,PC1;PC2;PC3;PC4;rugosity,24
Amphiprion_ocellaris,EnvOnly,25,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6696174000154119,0.3217326808969716,0.41127686,0.506578947368421,0.8151537335285505,0.6608663404484858,77,505,2227,75,0.1127332603417988,0.37564672860467224,0.8300751879699249,PC1;PC2;PC3;PC4;rugosity,25
Amphiprion_ocellaris,EnvOnly,26,h,0.5,block_quadrant,4,2,591,10000,447,6949,144,3051,0.7802963054007793,0.44776302851524097,0.45936029,0.5972222222222222,0.8505408062930186,0.7238815142576205,86,456,2595,58,0.11266907091969476,0.37726101035868553,0.9578947368421052,PC1;PC2;PC3;PC4;rugosity,26
Amphiprion_ocellaris,EnvOnly,27,h,0.5,block_quadrant,4,3,591,10000,446,6791,145,3209,0.7244785678211065,0.35181869956265244,0.17810933,0.8413793103448276,0.5104393892178248,0.6759093497813262,122,1571,1638,23,0.09118759450489591,0.31203975876700274,0.4821361755025148,PC1;PC2;PC3;PC4;rugosity,27
Amphiprion_ocellaris,EnvOnly,28,h,0.5,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7915277777777778,0.47111111111111104,0.28296789,0.86,0.6111111111111112,0.7355555555555555,129,392,616,21,0.13711050319781112,0.4274366434413097,0.8221136346712148,PC1;PC2;PC3;PC4;rugosity,28
Amphiprion_ocellaris,EnvOnly,29,h,0.5,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6016774870925483,0.308189489096093,0.36447113,0.506578947368421,0.801610541727672,0.6540947445480465,77,542,2190,75,0.10364384466708004,0.3695567821057987,0.8090225563909774,PC1;PC2;PC3;PC4;rugosity,29
