species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_melanopus,Combined,30,h,0.5,block_quadrant,4,3,401,10000,253,2722,148,5000,0.6836648648648649,0.39316216216216215,0.027365630000000002,0.9121621621621622,0.481,0.6965810810810811,135,2595,2405,13,0.09816521012571097,0.32099800834603903,-0.4733677226515704,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,30
