species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_chrysogaster,Combined,38,lq,0.5,block_quadrant,4,4,25,10000,17,2024,8,5000,0.80675,0.7132000000000001,0.41022926,0.75,0.9632,0.8566,6,184,4816,2,0.019165266567065582,0.06787768949725553,0.5005689566320672,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,38
