species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_leucokranos,HostOnly,4,h,3,block_quadrant,4,3,19,10000,10,2673,9,5000,0.9277333333333333,0.8304,0.25644479000000003,1,0.8304,0.9152,9,848,4152,0,0.05614889963075138,0.18624244389436564,0.43753434727839946,rugosity;biotic_suitability,4
