species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_ocellaris,HostOnly,1,lqh,2,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6916082299452878,0.3515835709331896,0.41148434,0.868421052631579,0.48316251830161056,0.6757917854665948,132,1412,1320,20,0.1862528124248203,0.5363622837010471,0.12065897456704916,rugosity;biotic_suitability,1
Amphiprion_ocellaris,HostOnly,2,lqh,2,block_quadrant,4,2,591,10000,447,6949,144,3051,0.6932619997086565,0.3463823336610947,0.48860183,0.7708333333333334,0.5755490003277614,0.6731911668305474,111,1295,1756,33,0.18058481476135005,0.5163832918169966,0.6983063230498937,rugosity;biotic_suitability,2
Amphiprion_ocellaris,HostOnly,3,lqh,2,block_quadrant,4,3,591,10000,446,6791,145,3209,0.46924597844424626,0.14777618981098417,0.09090268,0.9586206896551724,0.18915550015581176,0.5738880949054921,139,2602,607,6,0.19009594814038555,0.5415542161639879,-0.442771586464651,rugosity;biotic_suitability,3
Amphiprion_ocellaris,HostOnly,4,lqh,2,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7793849206349206,0.515079365079365,0.4038409,0.9,0.6150793650793651,0.7575396825396825,135,388,620,15,0.1438310747961837,0.42723498339262195,0.29560347850494506,rugosity;biotic_suitability,4
Amphiprion_ocellaris,HostOnly,5,lqh,2,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6916371272250905,0.3298913462279418,0.49274672,0.6842105263157895,0.6456808199121523,0.6649456731139709,104,968,1764,48,0.18086875799335472,0.5235740586895442,0.4201301325540811,rugosity;biotic_suitability,5
Amphiprion_ocellaris,HostOnly,6,lqh,2,block_quadrant,4,2,591,10000,447,6949,144,3051,0.730524372701118,0.4042117338577515,0.49816503,0.75,0.6542117338577516,0.7021058669288758,108,1055,1996,36,0.17797654027745896,0.5120507455079991,0.7500008505421639,rugosity;biotic_suitability,6
Amphiprion_ocellaris,HostOnly,7,lqh,2,block_quadrant,4,3,591,10000,446,6791,145,3209,0.4788052997496266,0.1470304423979969,0.14844795000000002,0.9379310344827586,0.2090994079152384,0.5735152211989984,136,2538,671,9,0.20232315778492543,0.5718551727027192,-0.06696766380343148,rugosity;biotic_suitability,7
Amphiprion_ocellaris,HostOnly,8,lqh,2,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7708465608465609,0.5244444444444445,0.42637891,0.9133333333333332,0.6111111111111112,0.7622222222222222,137,392,616,13,0.14630278829525764,0.43158147191141366,0.1725212031616894,rugosity;biotic_suitability,8
Amphiprion_ocellaris,HostOnly,9,lqh,2,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6970674077213531,0.3537893966247978,0.37981706,0.8618421052631579,0.49194729136163984,0.6768946983123989,131,1388,1344,21,0.18256066556333073,0.5276765414992621,0.08286084996698818,rugosity;biotic_suitability,9
Amphiprion_ocellaris,HostOnly,10,lqh,2,block_quadrant,4,2,591,10000,447,6949,144,3051,0.7565336046469281,0.43848328416912485,0.50381621,0.7708333333333334,0.6676499508357916,0.7192416420845624,111,1014,2037,33,0.18171964999503937,0.5256483637887766,0.8439636127101201,rugosity;biotic_suitability,10
Amphiprion_ocellaris,HostOnly,11,lqh,2,block_quadrant,4,3,591,10000,446,6791,145,3209,0.48100815594072704,0.1546319081032872,0.11852301,0.9586206896551724,0.19601121844811467,0.5773159540516436,139,2580,629,6,0.2026279474739952,0.5695238212849053,-0.29066298023019604,rugosity;biotic_suitability,11
Amphiprion_ocellaris,HostOnly,12,lqh,2,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7818981481481482,0.5217460317460318,0.45328027,0.9066666666666666,0.6150793650793651,0.7608730158730159,136,388,620,14,0.14516647113297745,0.4254662814236008,0.1385331323416634,rugosity;biotic_suitability,12
Amphiprion_ocellaris,HostOnly,13,lqh,2,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6928050589504507,0.3508804037913231,0.42509557,0.8486842105263158,0.5021961932650073,0.6754402018956616,129,1360,1372,23,0.18617993462355584,0.5378058540943645,0.5045599336310055,rugosity;biotic_suitability,13
Amphiprion_ocellaris,HostOnly,14,lqh,2,block_quadrant,4,2,591,10000,447,6949,144,3051,0.7079634637095306,0.3653515240904621,0.42065369,0.8402777777777778,0.5250737463126843,0.6826757620452311,121,1449,1602,23,0.1786214714299659,0.5192727426371556,0.7479298535601011,rugosity;biotic_suitability,14
Amphiprion_ocellaris,HostOnly,15,lqh,2,block_quadrant,4,3,591,10000,446,6791,145,3209,0.47902451080474096,0.15076992510288956,0.14082108000000002,0.9379310344827586,0.2128388906201309,0.5753849625514448,136,2526,683,9,0.2025711572178507,0.5709218787114536,-0.0676946268256261,rugosity;biotic_suitability,15
Amphiprion_ocellaris,HostOnly,16,lqh,2,block_quadrant,4,4,591,10000,441,8992,150,1008,0.7936904761904762,0.5276984126984128,0.47627768,0.9066666666666666,0.621031746031746,0.7638492063492064,136,382,626,14,0.14739051528922714,0.43183866398558063,0.1478226641859386,rugosity;biotic_suitability,16
Amphiprion_ocellaris,HostOnly,17,lqh,2,block_quadrant,4,1,591,10000,439,7268,152,2732,0.6903343415273175,0.35417469368883414,0.42565846,0.8486842105263158,0.5054904831625183,0.6770873468444171,129,1351,1381,23,0.1790414565103617,0.5176843532772762,0.45887119168974927,rugosity;biotic_suitability,17
