species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_sandaracinos,EnvOnly,24,lqh,1,block_quadrant,4,4,194,10000,157,9329,37,671,0.9205904861642566,0.7117654166834495,0.44897808,0.918918918918919,0.7928464977645305,0.8558827083417248,34,139,532,3,0.11221318097207222,0.3480203517557951,0.8975765299628435,PC1;PC2;PC3;PC4;rugosity,24
Amphiprion_sandaracinos,EnvOnly,25,lqh,1,block_quadrant,4,1,194,10000,157,7580,37,2420,0.7876591467500559,0.47269376814831365,0.42934187,0.5945945945945946,0.878099173553719,0.7363468840741568,22,295,2125,15,0.07185900629406274,0.24612330572092908,0.24394639433811371,PC1;PC2;PC3;PC4;rugosity,25
Amphiprion_sandaracinos,EnvOnly,26,lqh,1,block_quadrant,4,2,194,10000,134,7688,60,2312,0.7554930795847751,0.4407439446366781,0.2299619,0.75,0.6907439446366782,0.720371972318339,45,715,1597,15,0.08136136709915452,0.27137479062676,0.5696013651595241,PC1;PC2;PC3;PC4;rugosity,26
Amphiprion_sandaracinos,EnvOnly,27,lqh,1,block_quadrant,4,3,194,10000,134,5403,60,4597,0.8501123921398013,0.5898955840765718,0.26192940000000003,0.75,0.8398955840765717,0.7949477920382859,45,736,3861,15,0.04409623541074445,0.16728897128628123,0.0724533460562762,PC1;PC2;PC3;PC4;rugosity,27
Amphiprion_sandaracinos,EnvOnly,28,lqh,1,block_quadrant,4,4,194,10000,157,9329,37,671,0.9233294397228824,0.7524066540459984,0.44851,0.972972972972973,0.7794336810730254,0.8762033270229992,36,148,523,1,0.11009479194591774,0.3445751740214875,0.9282886995575036,PC1;PC2;PC3;PC4;rugosity,28
Amphiprion_sandaracinos,EnvOnly,29,lqh,1,block_quadrant,4,1,194,10000,157,7580,37,2420,0.7885079294170203,0.4781550145186508,0.33861562,0.6756756756756757,0.8024793388429752,0.7390775072593254,25,478,1942,12,0.08323494817274261,0.2871172312657836,0.2754736594848001,PC1;PC2;PC3;PC4;rugosity,29
Amphiprion_sandaracinos,EnvOnly,30,lqh,1,block_quadrant,4,2,194,10000,134,7688,60,2312,0.7636534025374856,0.4486159169550173,0.15546608,0.85,0.5986159169550173,0.7243079584775086,51,928,1384,9,0.08625193277571257,0.28705867491073894,0.8270676691729323,PC1;PC2;PC3;PC4;rugosity,30
Amphiprion_sandaracinos,EnvOnly,31,lqh,1,block_quadrant,4,3,194,10000,134,5403,60,4597,0.8321514030889711,0.587419331448046,0.28643145000000003,0.7666666666666667,0.8207526647813792,0.793709665724023,46,824,3773,14,0.05376722095839766,0.21219982440547605,0.15233525141283766,PC1;PC2;PC3;PC4;rugosity,31
Amphiprion_sandaracinos,EnvOnly,32,lqh,1,block_quadrant,4,4,194,10000,157,9329,37,671,0.9095541144721472,0.7345228984573247,0.43336599,0.972972972972973,0.7615499254843517,0.8672614492286623,36,160,511,1,0.1186492548022426,0.362779719105515,0.9317699215804756,PC1;PC2;PC3;PC4;rugosity,32
Amphiprion_sandaracinos,EnvOnly,33,lqh,1,block_quadrant,4,1,194,10000,157,7580,37,2420,0.7932767478222024,0.4871677462586552,0.26878952,0.7297297297297297,0.7574380165289256,0.7435838731293276,27,587,1833,10,0.0770640853215166,0.26637984103245355,0.43245590927339855,PC1;PC2;PC3;PC4;rugosity,33
Amphiprion_sandaracinos,EnvOnly,34,lqh,1,block_quadrant,4,2,194,10000,134,7688,60,2312,0.7369160899653979,0.3918108419838524,0.28171585,0.6833333333333333,0.7084775086505191,0.6959054209919262,41,674,1638,19,0.09527090212511552,0.31582461430861236,0.6842105263157894,PC1;PC2;PC3;PC4;rugosity,34
Amphiprion_sandaracinos,EnvOnly,35,lqh,1,block_quadrant,4,3,194,10000,134,5403,60,4597,0.8083822782974404,0.5754223769124791,0.2356663,0.8166666666666667,0.7587557102458125,0.7877111884562396,49,1109,3488,11,0.05838965932537067,0.2250570147140504,0.23485522436278028,PC1;PC2;PC3;PC4;rugosity,35
Amphiprion_sandaracinos,EnvOnly,36,lqh,1,block_quadrant,4,4,194,10000,157,9329,37,671,0.912051395657953,0.7221976074435092,0.47880692,0.918918918918919,0.8032786885245902,0.8610988037217546,34,132,539,3,0.11474727847309092,0.3510205770413703,0.9383872377116858,PC1;PC2;PC3;PC4;rugosity,36
Amphiprion_sandaracinos,EnvOnly,37,lqh,1,block_quadrant,4,1,194,10000,157,7580,37,2420,0.7884855930310476,0.4850122850122851,0.31459767,0.6486486486486487,0.8363636363636363,0.7425061425061426,24,396,2024,13,0.06469257181756337,0.22430228686737377,0.43524145744314335,PC1;PC2;PC3;PC4;rugosity,37
Amphiprion_sandaracinos,EnvOnly,38,lqh,1,block_quadrant,4,2,194,10000,134,7688,60,2312,0.7782727797001153,0.4491926182237602,0.21447977,0.7666666666666667,0.6825259515570934,0.7245963091118801,46,734,1578,14,0.08601876510675298,0.27812505337447996,0.26551336966051126,PC1;PC2;PC3;PC4;rugosity,38
Amphiprion_sandaracinos,EnvOnly,39,lqh,1,block_quadrant,4,3,194,10000,134,5403,60,4597,0.839670799796969,0.6059096512218114,0.34293979,0.7666666666666667,0.8392429845551447,0.8029548256109057,46,739,3858,14,0.06132232650101905,0.22789550117742635,0.5005705671890925,PC1;PC2;PC3;PC4;rugosity,39
Amphiprion_sandaracinos,EnvOnly,40,lqh,1,block_quadrant,4,4,194,10000,157,9329,37,671,0.9113666572682966,0.7315422725258791,0.42613238,0.972972972972973,0.7585692995529061,0.8657711362629396,36,162,509,1,0.11604699044965452,0.35594875672350823,0.953529352609878,PC1;PC2;PC3;PC4;rugosity,40
