species,model,iter,fc,rm,cv_method,cv_k,test_fold,n_pres_total,n_bg_total,n_pres_train,n_bg_train,n_pres_test,n_bg_test,auc,tss,threshold_maxTSS,sensitivity,specificity,balanced_accuracy,tp,fp,tn,fn,brier,logloss,boyce,predictors,seed
Amphiprion_allardi,Combined,25,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.810339861751152,0.6197894847088397,0.11570037,0.7727272727272727,0.8470622119815668,0.8098947423544198,17,531,2941,5,0.01696974324131803,0.09092750295270736,0.1891876297143535,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,25
Amphiprion_allardi,Combined,26,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9899142857142856,0.9498,0.38090298,1,0.9498,0.9749,21,251,4749,0,0.02701126500833473,0.09815050373813627,0.6772153938409644,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,26
Amphiprion_allardi,Combined,27,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.7739971721826561,0.5768747381650607,0.06747765,0.7727272727272727,0.804147465437788,0.7884373690825304,17,680,2792,5,0.01510770930218575,0.08088802355213456,-0.47598344452429464,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,27
Amphiprion_allardi,Combined,28,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9907523809523808,0.9372,0.22620309,1,0.9372,0.9686,21,314,4686,0,0.01907367621612375,0.06915795182200127,0.7402324134892969,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,28
Amphiprion_allardi,Combined,29,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.779875366568915,0.5860389610389611,0.05352464,0.8181818181818182,0.7678571428571429,0.7930194805194806,18,806,2666,4,0.01525244105187867,0.08323256248259746,-0.2490970457905654,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,29
Amphiprion_allardi,Combined,30,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9955714285714286,0.9774,0.62168652,1,0.9774,0.9887,21,113,4887,0,0.02400397290082371,0.08518139479870328,0.8345968720606043,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,30
Amphiprion_allardi,Combined,31,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.795245077503142,0.6122486384583159,0.04501380999999999,0.8181818181818182,0.7940668202764977,0.806124319229158,18,715,2757,4,0.01184140008839979,0.06876486716107219,-0.13094798537952246,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,31
Amphiprion_allardi,Combined,32,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.993295238095238,0.966,0.51002656,1,0.966,0.983,21,170,4830,0,0.02298534508055049,0.08071001827159281,0.7022612158142082,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,32
Amphiprion_allardi,Combined,33,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.805063887725178,0.5984761206535398,0.07748619,0.7727272727272727,0.8257488479262672,0.7992380603267699,17,605,2867,5,0.01536811016524664,0.0809113260919282,0.02458325826961848,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,33
Amphiprion_allardi,Combined,34,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9621809523809524,0.8189619047619048,0.19593541,0.9047619047619048,0.9142,0.9094809523809524,19,429,4571,2,0.02383563849631142,0.0924916993203198,0.6448145046097548,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,34
Amphiprion_allardi,Combined,35,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.7780163385002095,0.582687473816506,0.09837989,0.7272727272727273,0.8554147465437788,0.791343736908253,16,502,2970,6,0.01602189058021853,0.08434234972302769,-0.26643924518104783,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,35
Amphiprion_allardi,Combined,36,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9951142857142856,0.9796,0.61967546,1,0.9796,0.9898,21,102,4898,0,0.02293998860252948,0.08368350096708428,0.7657823308124783,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,36
Amphiprion_allardi,Combined,37,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.7632881231671554,0.5446690406367827,0.12636879,0.7272727272727273,0.8173963133640553,0.7723345203183913,16,634,2838,6,0.02420741498893172,0.11079865351341688,-0.4051768403049071,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,37
Amphiprion_allardi,Combined,38,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9933142857142856,0.9734,0.58359558,1,0.9734,0.9867,21,133,4867,0,0.02557145407010683,0.09251275669052228,0.8363613474772228,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,38
Amphiprion_allardi,Combined,39,lq,0.5,block_quadrant,4,2,86,10000,64,6528,22,3472,0.7642176372015081,0.5438049853372435,0.0809661,0.7272727272727273,0.8165322580645161,0.7719024926686218,16,637,2835,6,0.01659423484588266,0.08752328346200348,-0.5107726294470593,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,39
Amphiprion_allardi,Combined,40,lq,0.5,block_quadrant,4,4,86,10000,65,3688,21,5000,0.9898285714285714,0.9362,0.34003403,1,0.9362,0.9681,21,319,4681,0,0.0289218831704345,0.09581531518361902,0.6967341332624458,PC1;PC2;PC3;PC4;rugosity;biotic_suitability,40
