decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
139.5,34.0800018311,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
145.839996338,-5.17999982834,NA,HumanObservation,NA,NA,21,OBIS,Stichodactyla_gigantea
118.8211666667,9.8795,1995-04-18,PreservedSpecimen,NA,NA,1,OBIS,Stichodactyla_gigantea
134.5,-6.19999980927,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
160.0480915,-8.9620835,2006-06-15,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
132.7219444444,-5.5972222222,1977-10-24,PreservedSpecimen,NA,NA,1.5,OBIS,Stichodactyla_gigantea
145.8500061,-5.190000057,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,3.5,OBIS,Stichodactyla_gigantea
124.769996643,1.60800004005,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
158.0080835,-8.5006415,2006-08-21,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
123.4667,-16.1666,1991-08-24T14:00:00Z,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_gigantea
155.5700073,-6.2100000380000004,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
93,10,1775,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
147.300003052,-18.5,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
159.800003052,-9.5,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
152.7100067,-4.659999847,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,1.5,OBIS,Stichodactyla_gigantea
144.4499969,7.239999771,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
145.567001343,-16.3829994202,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
166.410003662,-22.2999992371,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
124.7699966,1.60800004,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
129.8399963,-4.53000021,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
42.6699981689,15.7299995422,NA,HumanObservation,NA,NA,1.5,OBIS,Stichodactyla_gigantea
155.1999969,-6.099999905,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
155.570007324,-6.21000003815,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
73.1500015259,-0.690999984741,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
150.669998169,-9.52999973297,NA,HumanObservation,NA,NA,10,OBIS,Stichodactyla_gigantea
43,11.6700000763,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
128,-3,NA,HumanObservation,NA,NA,8.5,OBIS,Stichodactyla_gigantea
138.11000061,9.53999996185,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
159.8000031,-9.5,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
93.736114502,7.23777723312,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
103.769996643,1.28999996185,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
145.506,-14.7428,2012-12-30 00:12:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
124.040000916,24.3500003815,NA,HumanObservation,NA,NA,1,OBIS,Stichodactyla_gigantea
121.6999969,-18.89999962,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
103.949996948,1.29999995232,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
145.5,-14.6300001144,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
142.259994507,-9.89000034332,NA,HumanObservation,NA,NA,0,OBIS,Stichodactyla_gigantea
134.5,-6.199999809,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
124.7799988,1.595999956,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
153.3999939,-27.96999931,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
147.179992676,-9.5,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
158.0185665,-8.463875,2006-08-21,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
78.2600021362,8.80000019073,NA,HumanObservation,NA,NA,18,OBIS,Stichodactyla_gigantea
150.240005493,-9.31999969482,NA,HumanObservation,NA,NA,10,OBIS,Stichodactyla_gigantea
43.2299995422,13.3299999237,NA,HumanObservation,NA,NA,0,OBIS,Stichodactyla_gigantea
145.5,-14.63000011,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
147.001123,-6.740667,1974-11-18,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_gigantea
103.870002747,1.27999997139,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
152.710006714,-4.65999984741,NA,HumanObservation,NA,NA,1.5,OBIS,Stichodactyla_gigantea
147.3000031,-18.5,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
106.830001831,-6.07999992371,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
120.0018333333,8.9345,1995-04-20,PreservedSpecimen,NA,NA,1,OBIS,Stichodactyla_gigantea
124.779998779,1.59599995613,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
98.7799987793,7.73999977112,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
150.6999969,-5.699999809,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
158.0105165,-8.4997415,2006-08-21,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
145.44901,-14.6832,2015-07-10 23:07:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
145.45399,-14.7045,2015-03-08 00:03:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
144.449996948,7.23999977112,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
129.5,-3.09999990463,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
138.1100006,9.539999962,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
145.44901,-14.683,2016-03-12 00:03:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
107.17,-2.72,NA,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_gigantea
145.5670013,-16.38299942,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
155.199996948,-6.09999990463,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
152.130004883,-4.17000007629,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
153.399993896,-27.9699993134,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
160.041933,-8.96485,2006-06-17,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
168.427426,-17.517943,2003-08-02,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
126.5,25.5,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
123.0833,-16.4333,NA,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_gigantea
152.1199951,-3.4000000950000002,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
33.8400001526,27.2299995422,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
45.0400009155,12.8100004196,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
145.459,-14.6731,2014-01-10 00:01:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
121.699996948,-18.8999996185,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
71.933334,23.333334,1775,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
129.5,-3.0999999049999998,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
145.45399,-14.7044,2014-01-21 00:01:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
152.1300049,-4.170000076,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
39.2099990845,-5.82000017166,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
93.736115,7.237777,1775,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
150.2400055,-9.319999695,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,10,OBIS,Stichodactyla_gigantea
145.25101,-14.6561,2014-01-04 00:01:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
147.1799927,-9.5,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_gigantea
39.1899986267,-6.28999996185,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
130.119995117,-1.86000001431,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
145.446,-14.6764,2009-04-14 23:04:00,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
147.285051,-9.524819,1974-11-08,PreservedSpecimen,NA,NA,1,OBIS,Stichodactyla_gigantea
107.169998169,-2.72000002861,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
145.850006104,-5.19000005722,NA,HumanObservation,NA,NA,3.5,OBIS,Stichodactyla_gigantea
150.6699982,-9.529999733,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,10,OBIS,Stichodactyla_gigantea
158.013175,-8.499125,2006-08-21,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
78.8867,8.9532,2002/2011,HumanObservation,NA,present,NA,OBIS,Stichodactyla_gigantea
103.800003052,1.20000004768,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
130.277701,-2.022043,1979-01-24,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_gigantea
129.839996338,-4.53000020981,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_gigantea
48.2333297729,-13.4083299637,1964-02-15T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_gigantea
103.837748,1.230814,2025-01-30T17:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
145.989675,-16.926,2025-01-25T13:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
142.335258,-10.189361,2025-01-25T16:37:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.436,-22.3,2025-01-29T08:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.457378,-22.311667,2025-03-02T15:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
120.74657500000001,21.933591,2025-04-04T19:58:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.458281,-22.315389,2025-04-06T07:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.458216,-22.314277,2025-04-21T09:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.819836,1.352074,2025-04-30T06:12:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
127.852965,26.497596,2025-04-12T14:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.836037,1.21401,2025-06-17T09:44:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.748985,1.226934,2025-06-15T07:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.746944,1.256389,2025-06-28T07:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.7507,1.223536,2025-06-28T09:17:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.753056,1.213889,2025-07-13T08:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
121.490228,22.64123,2025-07-03T17:17:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
127.254769,26.06411,2025-09-15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.822473,1.257235,2025-10-11T20:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.995641,1.350629,2025-10-11T19:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.967606,1.346073,2025-10-11T20:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.458081,-22.311516,2025-10-25T02:59,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.457936,-22.311709,2025-10-25T02:48,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
145.449976,-14.683197,2025-11-07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.749043,1.227705,2024-01-13T18:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.748401,1.228057,2024-01-13T20:04,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.75245,1.224982,2024-01-13T19:49,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
123.368064,9.966778,2024-01-30T23:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
93,12,2024-01-26T16:54Z,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.845384,1.223391,2024-02-12T19:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.835031,1.214621,2024-02-11T19:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.84393,1.222967,2024-02-25T19:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.843417,1.222908,2024-02-25T19:59,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.778846,1.252504,2024-03-09T17:29:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.733751,1.207303,2024-03-09T17:41:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.81279,1.259445,2024-06-09T08:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.754694,1.211942,2024-06-09T08:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.756186,1.203114,2024-06-11T10:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.85,1.216667,2024-06-24T07:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
116.004212,5.940558,2024-06-28T10:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.74994,1.22524,2024-06-14T17:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.753908,1.216122,2024-07-24T09:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.770918,1.206487,2024-07-25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
124.822158,9.173211,2024-07-23T05:43:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
144.04939,-9.918603,2024-08-04T15:51:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.457856,-22.311461,2024-09-14T16:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.292778,-22.296269,2024-09-08T15:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.747082,1.224788,2024-09-19T05:10:23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.957627,1.324803,2024-10-20T09:49,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.812897,1.255283,2024-10-20T18:29:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
127.877788,26.500542,2024-11-01T15:09:02,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.758558,1.199622,2024-11-16T17:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.830321,1.249404,2024-11-16T17:04:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
115.267862,-8.679812,2024-11-03T07:12:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.848437,1.219514,2024-12-16T18:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
120.805693,13.475506,2023-01-22T07:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.746821,1.225953,2023-02-11T09:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
120.891242,13.686359,2023-02-18T15:49,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
99.97865,9.796587,2023-03-02T13:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
99.970828,9.786589,2023-03-06T11:55,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
99.978296,9.796999,2023-03-08T14:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
99.975827,9.794808,2023-03-02T11:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.748576,1.225091,2023-05-21T06:32:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.760446,1.199279,2023-05-23T08:02,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.768611,1.212222,2023-05-09T08:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.730833,1.228611,2023-05-10T08:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.723333,1.231944,2023-05-22T06:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.748631,1.227449,2023-06-21T07:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.832857,1.2158,2023-07-05T05:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.756374,1.207342,2023-07-08T10:17:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.756742,1.206806,2023-07-08T09:54:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.610066,1.315296,2023-08-06T10:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.84382,1.223703,2023-08-31T04:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.293179,-22.297167,2023-08-17T13:55,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
119.80841,-8.568778,2023-08-10T07:32,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
119.758718,-8.494868,2023-08-05T08:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
119.838828,-8.483162,2023-08-11T03:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
119.809488,-8.397557,2023-08-03T08:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.861119,1.223244,2023-09-01T05:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.757944,1.211971,2023-09-02T07:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
120.746812,21.934862,2023-09-24T11:39:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
92.806323,12.16754,2023-10-11T19:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.457602,-22.311408,2023-11-26T00:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
165.389511,-21.612021,2023-12-05T11:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.457349,-22.311059,2023-12-15T20:00,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.984701,1.315346,2023-12-15T18:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.80651,1.25965,2022-01-03T16:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.764128,1.21442,2022-02-02T18:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.763215,1.215318,2022-02-02T18:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.748266,1.22805,2022-03-02T16:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
123.434713,9.520003,2022-03-13T06:49:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.844678,1.223188,2022-04-19T06:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
103.844574,1.223633,2022-04-19T06:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
118.86434,4.595825,2022-04-12T17:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
166.457267,-22.31182,2022-04-19T14:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_gigantea
