decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
139.5,34.0999984741,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
122.975,-12.225,1986-07-29 23:07:00,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
135.779998779,33.4399986267,NA,HumanObservation,NA,NA,15,OBIS,Stichodactyla_haddoni
159.0457,-31.52069,2022-12-12,MachineObservation,NA,present,NA,OBIS,Stichodactyla_haddoni
124.169998169,24.4200000763,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
69.0599975586,22.4599990845,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
139.5,34.0800018311,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
48.3333282471,-13.2749996185,1964-02-01T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_haddoni
114.050003052,-28.7000007629,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
109.400001526,12.8199996948,NA,HumanObservation,NA,NA,20,OBIS,Stichodactyla_haddoni
78.8867,8.9532,2002/2011,HumanObservation,NA,present,NA,OBIS,Stichodactyla_haddoni
145.567001343,-16.3829994202,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
153.26667,-27.51667,2000-07-31,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
131.967,-11.1167,NA,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
145.470001221,-14.6700000763,NA,HumanObservation,NA,NA,10,OBIS,Stichodactyla_haddoni
57.79168,23.78195,2022-01-31,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_haddoni
79.18333333,9.233333333,2012-01-01/2012-04-30,HumanObservation,NA,present,NA,OBIS,Stichodactyla_haddoni
60.82,25.22,2013,HumanObservation,NA,presence,NA,OBIS,Stichodactyla_haddoni
159.06604,-31.53945,2022-12-12,MachineObservation,NA,present,NA,OBIS,Stichodactyla_haddoni
179.429992676,-17.8500003815,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
153.399993896,-27.1800003052,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
120.61,13.93,2014-05-17,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_haddoni
149,-20,NA,HumanObservation,NA,NA,0,OBIS,Stichodactyla_haddoni
46.2066688538,-9.3983297348,1967-08-25T12:00:00Z,PreservedSpecimen,NA,NA,3,OBIS,Stichodactyla_haddoni
153.467,-26.962,1988-02-24T12:00:00Z,PreservedSpecimen,NA,present,3,OBIS,Stichodactyla_haddoni
153.3999939,-27.18000031,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_haddoni
130.1199951,-1.860000014,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_haddoni
153.399993896,-27.5,NA,HumanObservation,NA,NA,1,OBIS,Stichodactyla_haddoni
153.3999939,-27.5,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,1,OBIS,Stichodactyla_haddoni
127.949996948,26.25,NA,HumanObservation,NA,NA,3,OBIS,Stichodactyla_haddoni
128,26.0799999237,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
145.4700012,-14.67000008,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,10,OBIS,Stichodactyla_haddoni
59.20166,22.9503,2020-01-28,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_haddoni
142.259994507,-9.89000034332,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
128.0703514,26.534194,2008-07-20,HumanObservation,Image collection in the Coral Reef Network WEB System: A snapshot of the fauna and flora around the coral reefs of the Ryukyu Islands from 2002 to 2013,Present,8,OBIS,Stichodactyla_haddoni
153.46667,-26.96166,1988-02-24,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
122.975,-12.2175,1986-07-22 23:07:00,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
55.3699989319,-5.82000017166,NA,HumanObservation,NA,NA,7,OBIS,Stichodactyla_haddoni
179.4299927,-17.85000038,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_haddoni
55.6666679382,-4.58277797699,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
153.4,-27.5,1951-08-21,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
145.789993286,-5.23000001907,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
159.06604,-31.53975,2022-12-12,MachineObservation,NA,present,NA,OBIS,Stichodactyla_haddoni
153.25,-27.5,2003-04-15,PreservedSpecimen,NA,present,NA,OBIS,Stichodactyla_haddoni
153.4669952,-26.96199989,1988-02-24,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,3,OBIS,Stichodactyla_haddoni
166.410003662,-22.2999992371,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
38.2900009155,21.5499992371,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
144.2700043,-3.7300000190000002,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,16,OBIS,Stichodactyla_haddoni
159.0451,-31.52069,2022-12-12,MachineObservation,NA,present,NA,OBIS,Stichodactyla_haddoni
151.5,7.56699991226,1947-07-02T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_haddoni
104.059997559,-5.38000011444,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
144.270004272,-3.73000001907,NA,HumanObservation,NA,NA,16,OBIS,Stichodactyla_haddoni
166.4100037,-22.299999239999998,NA,HumanObservation,South Pacific Regional Fisheries Management Organisation Vulnerable Marine Ecosystem dataset,present,NA,OBIS,Stichodactyla_haddoni
58.82773,20.58751,2022-11-07,PreservedSpecimen,NA,NA,NA,OBIS,Stichodactyla_haddoni
130.119995117,-1.86000001431,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
58.7400016785,23.5300006866,NA,HumanObservation,NA,NA,15,OBIS,Stichodactyla_haddoni
36.5,-18.7999992371,NA,HumanObservation,NA,NA,NA,OBIS,Stichodactyla_haddoni
118.582588,-20.30551,2025-01-01T16:44:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.000994,1.384163,2025-01-02T18:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.436,-22.3,2025-01-29T08:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437542,-22.298887,2025-01-27T08:19,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.436322,-22.297778,2025-01-30T08:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.060806,6.1756,2025-01-15T23:57:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.436,-22.298,2025-02-23T10:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437576,-22.298789,2025-02-25T09:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
125.242564,1.497279,2025-02-15T09:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
125.236534,1.479106,2025-02-14T17:00,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.811947,1.259394,2025-03-01T17:41:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437506,-22.298793,2025-03-06T08:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.624967,-20.295325,2025-03-16T06:36:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
39.383875,-4.659265,2025-03-20T09:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
125.122884,1.783412,2025-03-08T04:54,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
39.383267,-4.650382,2025-03-10T10:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437668,-22.298713,2025-04-23T09:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
125.256,1.486,2025-04-16T09:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
125.237,1.492,2025-04-20T09:49,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.985375,1.392823,2025-05-01T07:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437535,-22.298937,2025-05-21T08:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.585899,-20.304803,2025-05-25T15:07:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.585337,-20.304902,2025-05-25T14:39:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
39.840701,-3.791287,2025-05-22T17:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437382,-22.298982,2025-06-15T09:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005897,1.376397,2025-06-29T07:05:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005653,1.376845,2025-06-29T07:30:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006089,1.37575,2025-06-29T06:53:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005631,1.377067,2025-06-29T07:29:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005767,1.376497,2025-06-29T07:05:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005378,1.376612,2025-06-29T07:08:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005211,1.377278,2025-06-29T07:26:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006097,1.37595,2025-06-29T06:56:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005325,1.376737,2025-06-29T07:17:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006097,1.375987,2025-06-29T06:57:23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005644,1.37668,2025-06-29T07:32:03,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006011,1.375755,2025-06-29T06:50:03,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.61016,1.315336,2025-06-27T07:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006028,1.375745,2025-06-29T06:50:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005539,1.377078,2025-06-29T07:28:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006181,1.376133,2025-06-29T07:00:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005622,1.377075,2025-06-29T07:29:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005614,1.3771,2025-06-29T07:29:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005517,1.37713,2025-06-29T07:28:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006156,1.37628,2025-06-29T07:03:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006072,1.375972,2025-06-29T06:58:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006142,1.376303,2025-06-29T07:03:54,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005133,1.377225,2025-06-29T07:26:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006111,1.376137,2025-06-29T07:01:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005408,1.37717,2025-06-29T07:27:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006042,1.37575,2025-06-29T06:50:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.746944,1.256389,2025-06-28T07:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005975,1.376358,2025-06-29T07:05:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002708,1.382795,2025-06-29T08:26:03,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005653,1.376817,2025-06-29T07:30:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005364,1.376612,2025-06-29T07:08:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005608,1.377113,2025-06-29T07:29:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006011,1.37632,2025-06-29T07:04:49,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005675,1.376845,2025-06-29T07:30:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002761,1.382755,2025-06-29T08:25:30,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006194,1.376172,2025-06-29T07:00:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
167.961699,-29.060781,2025-06-16T14:59:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.00576,1.375819,2025-07-13T06:19,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.836275,1.213613,2025-08-10T07:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.63164,-20.297295,2025-08-23T17:18:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.626448,-20.296318,2025-08-23T15:44:19,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.001022,1.384401,2025-08-24T06:07:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002458,1.385142,2025-08-24T06:07:55,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.44546,-22.308222,2025-08-03T08:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
122.250122,12.49405,2025-08-27T12:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002785,1.384735,2025-08-23T04:32:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.644032,-20.303917,2025-09-07T16:23:30,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.75946,1.297135,2025-09-08T06:32:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.628131,-20.296323,2025-09-13T06:34:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437515,-22.298887,2025-09-16T08:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.608816,-20.304657,2025-09-26T07:29:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.987559,1.390871,2025-10-10T18:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.001761,1.385722,2025-10-09T18:26:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.566825,-20.291453,2025-10-12T07:19:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.569023,-20.291849,2025-10-12T07:38:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.001762,1.385697,2025-10-09T18:25:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.583365,-20.303101,2025-10-08T17:19:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.924597,1.410573,2025-10-24T18:14,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.072202,1.317355,2025-10-09T19:12:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.984562,1.392726,2025-11-07T17:02,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.608784,-20.304669,2025-11-08T05:59:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.89173,1.291901,2025-11-08T18:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.988988,1.392996,2025-11-08T19:53:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.98434,1.392595,2025-11-09T19:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.984627,1.392742,2025-11-08T20:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.816922,1.213783,2025-11-22T16:35:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.98255,1.392993,2025-11-23T18:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.98443,1.39253,2025-11-23T18:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.848137,1.294872,2025-11-06T18:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
177.088696,-17.583331,2025-11-24T10:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.984552,1.392431,2025-12-06T18:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.993027,1.415243,2025-12-05T17:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.03083,1.349379,2025-12-06T17:14,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.992471,1.40785,2025-12-06T18:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.985172,1.392958,2025-12-06T17:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.982368,1.392896,2025-12-08T18:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.93436,1.379657,2025-12-07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.622403,-20.300101,2025-12-25T06:16:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.627286,-20.294981,2025-12-25T07:50:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.623692,-20.297496,2025-12-25T06:39:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
166.437491,-22.298606,2024-01-09T09:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002013,1.384377,2024-01-14T19:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
69.718628,22.483312,2024-01-23T08:42:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.986262,1.391544,2024-01-27T17:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.005556,1.376183,2024-01-13T18:05:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.984773,1.392681,2024-01-13T17:54,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.582537,-20.305498,2024-01-14T06:09:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002757,1.384585,2024-02-10T16:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.006659,1.374844,2024-02-10T17:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.00637,1.375113,2024-02-10T17:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002427,1.385068,2024-02-10T17:38,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.002142,1.384667,2024-02-10T18:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.001713,1.385662,2024-02-10T17:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
118.64403,-20.303944,2024-02-11T17:54:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.920713,1.414181,2024-03-10T17:21:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
104.001747,1.38448,2024-03-11T17:29:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.964039,1.314493,2024-03-09T17:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
103.92401,1.410507,2024-03-10T18:12:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Stichodactyla_haddoni
