scientificName,decimalLongitude,decimalLatitude,date_year,month,day,eventDate,dataset_id,bathymetry,occurrenceStatus,sst,source
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.8318939,-14.32808018,2004,2,25,2004-02-25,6c813a6c-86f7-4d45-beb5-33eebd8de938,-16,present,28.71,obis.org
Radianthus malu,125,-15.1,1987,NA,NA,1987-05-28T14:00:00Z,0a6c216b-0abe-44d2-a45c-43d9611e2a03,-11,present,28.45,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2002,9,22,2002-09-22T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2002,9,22,2002-09-22T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.7286377,-14.35114956,2004,2,23,2004-02-23,6c813a6c-86f7-4d45-beb5-33eebd8de938,190,present,28.69,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,-170.728637695,-14.351149559,2004,2,23,2004-02-23T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,190,NA,28.69,obis.org
Radianthus malu,-178.324737549,28.382516861,2003,8,3,2003-08-03T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,153.51667,-27.41667,2005,NA,NA,2005-02-18,6078be2d-e1af-47b3-bd70-3956dd95f664,4.15,present,23.53,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.8318939,-14.32808018,2004,2,25,2004-02-25,6c813a6c-86f7-4d45-beb5-33eebd8de938,-16,present,28.71,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.750244141,-14.3602399826,2004,2,24,2004-02-24T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,163,NA,28.69,obis.org
Radianthus malu,-170.7502441,-14.36023998,2004,2,24,2004-02-24,6c813a6c-86f7-4d45-beb5-33eebd8de938,163,present,28.69,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2003,8,3,2003-08-03T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.831893921,-14.3280801773,2004,2,25,2004-02-25T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,-16,NA,28.71,obis.org
Radianthus malu,-170.728637695,-14.351149559,2004,2,23,2004-02-23T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,190,NA,28.69,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,78.8867,8.9532,2006,NA,NA,2002/2011,1820a42f-39b2-45e5-a935-6edcb6891eec,66,present,28.69,obis.org
Radianthus malu,153.51667,-27.41667,2005,NA,NA,2005-02-12,6078be2d-e1af-47b3-bd70-3956dd95f664,4.15,present,23.53,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2003,8,3,2003-08-03T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.728637695,-14.351149559,2004,2,23,2004-02-23T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,190,NA,28.69,obis.org
Radianthus malu,115.617,-32.262,1989,3,NA,1989-03-21T12:00:00Z,987a35d0-a3f3-4050-b8c4-de99b01d8eb6,15,present,20.42,obis.org
Radianthus malu,-178.324737549,28.382516861,2002,9,22,2002-09-22T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,153.47333,-27.125,2005,NA,NA,2005-02-22,6078be2d-e1af-47b3-bd70-3956dd95f664,32.38,present,23.39,obis.org
Radianthus malu,-170.52520752,25.3341827393,2003,7,20,2003-07-20T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.19,obis.org
Radianthus malu,41.3852,16.9789,2014,NA,NA,2014-10-24,c5687a17-e454-40f9-9a4b-d04b2c812d74,18,NA,29.66,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,153.42,-27.36333,1988,NA,NA,1988-02-25,6078be2d-e1af-47b3-bd70-3956dd95f664,1.14,present,23.28,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.7286377,-14.35114956,2004,2,23,2004-02-23,6c813a6c-86f7-4d45-beb5-33eebd8de938,190,present,28.69,obis.org
Radianthus malu,153.55,-27.4,2005,NA,NA,2005-02-17,6078be2d-e1af-47b3-bd70-3956dd95f664,38.76,present,23.45,obis.org
Radianthus malu,153.51667,-27.41667,2005,NA,NA,2005-02-18,6078be2d-e1af-47b3-bd70-3956dd95f664,4.15,present,23.53,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2002,9,22,2002-09-22T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.750244141,-14.3602399826,2004,2,24,2004-02-24T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,163,NA,28.69,obis.org
Radianthus malu,-170.52520752,25.3341827393,2003,7,20,2003-07-20T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.19,obis.org
Radianthus malu,125.3333333333,24.7833333333,1977,6,25,1977-06-25,aa16d305-d413-4c4a-90be-b1ec3298d58d,-49,NA,NA,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.52520752,25.3341827393,2003,7,20,2003-07-20T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.19,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,124.4014,-15.5341,1990,NA,NA,1990-07-13T14:00:00Z,0a6c216b-0abe-44d2-a45c-43d9611e2a03,-3,present,28.55,obis.org
Radianthus malu,-170.7286377,-14.35114956,2004,2,23,2004-02-23,6c813a6c-86f7-4d45-beb5-33eebd8de938,190,present,28.69,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.7502441,-14.36023998,2004,2,24,2004-02-24,6c813a6c-86f7-4d45-beb5-33eebd8de938,163,present,28.69,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,42.0688,17.1086,2014,NA,NA,2014-10-22,c5687a17-e454-40f9-9a4b-d04b2c812d74,13,NA,30.06,obis.org
Radianthus malu,153.4199982,-27.36300087,1988,2,25,1988-02-25,6c813a6c-86f7-4d45-beb5-33eebd8de938,1.3,present,23.28,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2003,8,3,2003-08-03T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,121.04399,13.56038,2015,4,24,2015-04-24,aa16d305-d413-4c4a-90be-b1ec3298d58d,-27,NA,28.23,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.8318939,-14.32808018,2004,2,25,2004-02-25,6c813a6c-86f7-4d45-beb5-33eebd8de938,-16,present,28.71,obis.org
Radianthus malu,153.53333,-27.43333,2005,NA,NA,2005-02-21,6078be2d-e1af-47b3-bd70-3956dd95f664,-43.09,present,23.53,obis.org
Radianthus malu,115.61667,-32.26167,1989,NA,NA,1989-03-21,6078be2d-e1af-47b3-bd70-3956dd95f664,15,present,20.42,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-166.232025146,23.7906150818,2008,10,7,2008-10-07T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,14,NA,25.4,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,125.3333333333,24.7833333333,1977,6,25,1977-06-25,aa16d305-d413-4c4a-90be-b1ec3298d58d,-49,NA,NA,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-170.750244141,-14.3602399826,2004,2,24,2004-02-24T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,163,NA,28.69,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
Radianthus malu,-178.324737549,28.382516861,2004,10,6,2004-10-06T12:00:00Z,da77ef95-bff6-43f9-8af8-2a1dfa400ba8,26,NA,23.89,obis.org
