scientificName,decimalLongitude,decimalLatitude,date_year,month,day,eventDate,dataset_id,bathymetry,occurrenceStatus,sst,source
"Stichodactyla haddoni (Saville-Kent, 1893)",118.582588,-20.30551,2025,1,1,2025-01-01T16:44:44,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",104.000994,1.384163,2025,1,2,2025-01-02T18:11,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",104.000994,1.384163,2025,1,2,2025-01-02T18:22,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",104.000994,1.384163,2025,1,2,2025-01-02T18:06,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",104.000994,1.384163,2025,1,2,2025-01-02T18:11,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.437542,-22.298887,2025,1,27,2025-01-27T08:19,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.436,-22.3,2025,1,29,2025-01-29T08:22,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.436322,-22.297778,2025,1,30,2025-01-30T08:13,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.436,-22.3,2025,2,8,2025-02-08T08:50,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.436,-22.298,2025,2,23,2025-02-23T10:01,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.437576,-22.298789,2025,2,25,2025-02-25T09:56,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",166.437491,-22.298606,2024,1,9,2024-01-09T09:51,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",103.984773,1.392681,2024,1,13,2024-01-13T17:51,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",103.984773,1.392681,2024,1,13,2024-01-13T17:54,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
"Stichodactyla haddoni (Saville-Kent, 1893)",103.984773,1.392681,2024,1,13,2024-01-13T17:54,50c9509d-22c7-4a22-a47d-8c48425ef4a7,NA,NA,NA,gbif.org
