"long","lat","feature","id","PROVINCE","PROV_CODE","REALM"
96.1967715,14.2093364,1,1,"Andaman",24,"Western Indo-Pacific"
96.1187229,14.1380328,1,1,"Andaman",24,"Western Indo-Pacific"
95.9554251,13.9175807,1,1,"Andaman",24,"Western Indo-Pacific"
95.6614891,13.9992297,1,1,"Andaman",24,"Western Indo-Pacific"
95.5390157,14.1380328,1,1,"Andaman",24,"Western Indo-Pacific"
95.3757179,14.0318892,1,1,"Andaman",24,"Western Indo-Pacific"
95.1226063,14.1135381,1,1,"Andaman",24,"Western Indo-Pacific"
94.6735373,14.1788572,1,1,"Andaman",24,"Western Indo-Pacific"
94.4285906,14.1135381,1,1,"Andaman",24,"Western Indo-Pacific"
94.175479,14.2605062,1,1,"Andaman",24,"Western Indo-Pacific"
94.1693507,14.346046,1,1,"Andaman",24,"Western Indo-Pacific"
94.0207838,14.476042,1,1,"Andaman",24,"Western Indo-Pacific"
94.0526196,14.7546048,1,1,"Andaman",24,"Western Indo-Pacific"
93.996907,15.0092907,1,1,"Andaman",24,"Western Indo-Pacific"
93.7607919,15.1790814,1,1,"Andaman",24,"Western Indo-Pacific"
93.4082344,15.3492815,1,1,"Andaman",24,"Western Indo-Pacific"
92.9017561,15.8608247,1,1,"Andaman",24,"Western Indo-Pacific"
92.6783511,15.9636619,1,1,"Andaman",24,"Western Indo-Pacific"
90.6566433,16.220061,1,1,"Andaman",24,"Western Indo-Pacific"
90.6060109,16.1068268,1,1,"Andaman",24,"Western Indo-Pacific"
90.5168059,15.8638425,1,1,"Andaman",24,"Western Indo-Pacific"
90.4148765,15.7112942,1,1,"Andaman",24,"Western Indo-Pacific"
90.2222118,15.4758151,1,1,"Andaman",24,"Western Indo-Pacific"
90.1467324,15.3348892,1,1,"Andaman",24,"Western Indo-Pacific"
90.070185,15.2411068,1,1,"Andaman",24,"Western Indo-Pacific"
89.9476759,15.0120791,1,1,"Andaman",24,"Western Indo-Pacific"
89.8202712,14.7960275,1,1,"Andaman",24,"Western Indo-Pacific"
89.7624221,14.6643737,1,1,"Andaman",24,"Western Indo-Pacific"
89.7280927,14.4961079,1,1,"Andaman",24,"Western Indo-Pacific"
89.6324666,14.3529933,1,1,"Andaman",24,"Western Indo-Pacific"
89.4776664,13.8833716,1,1,"Andaman",24,"Western Indo-Pacific"
89.4466018,13.6761293,1,1,"Andaman",24,"Western Indo-Pacific"
89.4085831,13.4042143,1,1,"Andaman",24,"Western Indo-Pacific"
89.3760632,13.2741829,1,1,"Andaman",24,"Western Indo-Pacific"
89.3705312,13.18056,1,1,"Andaman",24,"Western Indo-Pacific"
89.1394095,12.8346618,1,1,"Andaman",24,"Western Indo-Pacific"
89.0309543,12.2894207,1,1,"Andaman",24,"Western Indo-Pacific"
88.9099068,11.7276497,1,1,"Andaman",24,"Western Indo-Pacific"
88.8858452,11.5599094,1,1,"Andaman",24,"Western Indo-Pacific"
88.9152135,11.1459181,1,1,"Andaman",24,"Western Indo-Pacific"
88.8880578,10.9457422,1,1,"Andaman",24,"Western Indo-Pacific"
89.1416219,9.6682116,1,1,"Andaman",24,"Western Indo-Pacific"
89.2158643,9.5570998,1,1,"Andaman",24,"Western Indo-Pacific"
89.2799582,9.234879,1,1,"Andaman",24,"Western Indo-Pacific"
89.3833321,9.0801689,1,1,"Andaman",24,"Western Indo-Pacific"
89.3886636,8.9591186,1,1,"Andaman",24,"Western Indo-Pacific"
89.4183586,8.7728989,1,1,"Andaman",24,"Western Indo-Pacific"
89.4644993,8.3736873,1,1,"Andaman",24,"Western Indo-Pacific"
89.5478787,8.1117511,1,1,"Andaman",24,"Western Indo-Pacific"
89.5741677,8.0122078,1,1,"Andaman",24,"Western Indo-Pacific"
89.6357806,7.8386168,1,1,"Andaman",24,"Western Indo-Pacific"
89.8283092,7.4745837,1,1,"Andaman",24,"Western Indo-Pacific"
89.9824574,6.9621015,1,1,"Andaman",24,"Western Indo-Pacific"
90.3043025,6.3678095,1,1,"Andaman",24,"Western Indo-Pacific"
90.4497994,6.1876995,1,1,"Andaman",24,"Western Indo-Pacific"
90.5135542,5.9781096,1,1,"Andaman",24,"Western Indo-Pacific"
90.5680134,5.7043242,1,1,"Andaman",24,"Western Indo-Pacific"
90.725049,5.4616575,1,1,"Andaman",24,"Western Indo-Pacific"
90.7726246,5.3827944,1,1,"Andaman",24,"Western Indo-Pacific"
90.8290723,5.2616862,1,1,"Andaman",24,"Western Indo-Pacific"
90.8796842,5.1910547,1,1,"Andaman",24,"Western Indo-Pacific"
90.9183671,5.1146905,1,1,"Andaman",24,"Western Indo-Pacific"
90.9996658,5.0015691,1,1,"Andaman",24,"Western Indo-Pacific"
91.1845178,4.7662152,1,1,"Andaman",24,"Western Indo-Pacific"
91.4566703,4.3615254,1,1,"Andaman",24,"Western Indo-Pacific"
91.8143505,4.1188102,1,1,"Andaman",24,"Western Indo-Pacific"
91.9495696,4.0082762,1,1,"Andaman",24,"Western Indo-Pacific"
92.0847611,3.9358289,1,1,"Andaman",24,"Western Indo-Pacific"
92.1918109,3.862238,1,1,"Andaman",24,"Western Indo-Pacific"
92.1202719,3.6216985,1,1,"Andaman",24,"Western Indo-Pacific"
92.055839,2.9584156,1,1,"Andaman",24,"Western Indo-Pacific"
92.0703185,2.6580778,1,1,"Andaman",24,"Western Indo-Pacific"
92.3083685,1.6881935,1,1,"Andaman",24,"Western Indo-Pacific"
92.3997672,1.5453133,1,1,"Andaman",24,"Western Indo-Pacific"
92.6309271,1.1132806,1,1,"Andaman",24,"Western Indo-Pacific"
92.9448625,0.7295211,1,1,"Andaman",24,"Western Indo-Pacific"
93.0348856,0.5958797,1,1,"Andaman",24,"Western Indo-Pacific"
93.1591435,0.5117377,1,1,"Andaman",24,"Western Indo-Pacific"
93.3445478,0.3518204,1,1,"Andaman",24,"Western Indo-Pacific"
93.4199488,0.2772603,1,1,"Andaman",24,"Western Indo-Pacific"
93.5295374,0.1791383,1,1,"Andaman",24,"Western Indo-Pacific"
93.6994701,0.0539232,1,1,"Andaman",24,"Western Indo-Pacific"
93.8371731,-0.0427883,1,1,"Andaman",24,"Western Indo-Pacific"
93.9882039,-0.1651292,1,1,"Andaman",24,"Western Indo-Pacific"
94.1271682,-0.2707845,1,1,"Andaman",24,"Western Indo-Pacific"
94.1685538,-0.3912308,1,1,"Andaman",24,"Western Indo-Pacific"
94.2402621,-0.5313505,1,1,"Andaman",24,"Western Indo-Pacific"
94.3036625,-0.6348206,1,1,"Andaman",24,"Western Indo-Pacific"
94.5366073,-1.0542407,1,1,"Andaman",24,"Western Indo-Pacific"
94.6982076,-1.2456278,1,1,"Andaman",24,"Western Indo-Pacific"
94.7290603,-1.3001275,1,1,"Andaman",24,"Western Indo-Pacific"
94.7607408,-1.3988667,1,1,"Andaman",24,"Western Indo-Pacific"
94.9778196,-1.822235,1,1,"Andaman",24,"Western Indo-Pacific"
95.1455173,-2.0374044,1,1,"Andaman",24,"Western Indo-Pacific"
95.2147791,-2.1574212,1,1,"Andaman",24,"Western Indo-Pacific"
95.4406757,-2.4164612,1,1,"Andaman",24,"Western Indo-Pacific"
95.4989913,-2.4858367,1,1,"Andaman",24,"Western Indo-Pacific"
95.528621,-2.5383438,1,1,"Andaman",24,"Western Indo-Pacific"
95.5537011,-2.5906909,1,1,"Andaman",24,"Western Indo-Pacific"
95.5847406,-2.6440006,1,1,"Andaman",24,"Western Indo-Pacific"
95.6341363,-2.7379724,1,1,"Andaman",24,"Western Indo-Pacific"
95.7862569,-3.0420686,1,1,"Andaman",24,"Western Indo-Pacific"
95.8367993,-3.1149941,1,1,"Andaman",24,"Western Indo-Pacific"
95.9048166,-3.2366078,1,1,"Andaman",24,"Western Indo-Pacific"
95.9522571,-3.2966467,1,1,"Andaman",24,"Western Indo-Pacific"
95.9886085,-3.3567495,1,1,"Andaman",24,"Western Indo-Pacific"
96.0950996,-3.5497744,1,1,"Andaman",24,"Western Indo-Pacific"
96.4925713,-4.0353173,1,1,"Andaman",24,"Western Indo-Pacific"
96.6997196,-4.2284636,1,1,"Andaman",24,"Western Indo-Pacific"
97.1389598,-4.6114683,1,1,"Andaman",24,"Western Indo-Pacific"
97.2172995,-4.6552237,1,1,"Andaman",24,"Western Indo-Pacific"
97.3003327,-4.8043589,1,1,"Andaman",24,"Western Indo-Pacific"
97.3954358,-4.9203625,1,1,"Andaman",24,"Western Indo-Pacific"
97.647132,-5.2306283,1,1,"Andaman",24,"Western Indo-Pacific"
97.7274574,-5.3377819,1,1,"Andaman",24,"Western Indo-Pacific"
97.8165174,-5.436836,1,1,"Andaman",24,"Western Indo-Pacific"
97.9112482,-5.5752929,1,1,"Andaman",24,"Western Indo-Pacific"
97.9853849,-5.6769139,1,1,"Andaman",24,"Western Indo-Pacific"
98.1081042,-5.7589124,1,1,"Andaman",24,"Western Indo-Pacific"
98.3293132,-5.9404316,1,1,"Andaman",24,"Western Indo-Pacific"
98.4184675,-6.0490537,1,1,"Andaman",24,"Western Indo-Pacific"
98.6664914,-6.4202478,1,1,"Andaman",24,"Western Indo-Pacific"
99.0339386,-6.6657683,1,1,"Andaman",24,"Western Indo-Pacific"
99.2394903,-6.9775406,1,1,"Andaman",24,"Western Indo-Pacific"
103.4213096,-2.8310974,1,1,"Andaman",24,"Western Indo-Pacific"
101.6886171,-0.654223,1,1,"Andaman",24,"Western Indo-Pacific"
100.0879439,1.4845079,1,1,"Andaman",24,"Western Indo-Pacific"
99.710136,1.8116818,1,1,"Andaman",24,"Western Indo-Pacific"
98.2172774,3.1044665,1,1,"Andaman",24,"Western Indo-Pacific"
97.1565903,4.4158615,1,1,"Andaman",24,"Western Indo-Pacific"
97.0089931,4.5024946,1,1,"Andaman",24,"Western Indo-Pacific"
96.26947,4.9365624,1,1,"Andaman",24,"Western Indo-Pacific"
96.4647712,6.2326517,1,1,"Andaman",24,"Western Indo-Pacific"
96.4816076,6.3443837,1,1,"Andaman",24,"Western Indo-Pacific"
96.0439815,7.6654743,1,1,"Andaman",24,"Western Indo-Pacific"
96.0439815,7.6654744,1,1,"Andaman",24,"Western Indo-Pacific"
97.831573,6.5950916,1,1,"Andaman",24,"Western Indo-Pacific"
98.5836966,5.7079714,1,1,"Andaman",24,"Western Indo-Pacific"
98.8922602,5.5151192,1,1,"Andaman",24,"Western Indo-Pacific"
99.2201089,5.7465418,1,1,"Andaman",24,"Western Indo-Pacific"
99.8179507,5.8236827,1,1,"Andaman",24,"Western Indo-Pacific"
99.967849,6.0895565,1,1,"Andaman",24,"Western Indo-Pacific"
100.3730365,6.8082356,1,1,"Andaman",24,"Western Indo-Pacific"
99.6872457,7.922646,1,1,"Andaman",24,"Western Indo-Pacific"
99.1300406,8.479851,1,1,"Andaman",24,"Western Indo-Pacific"
98.915731,9.5085374,1,1,"Andaman",24,"Western Indo-Pacific"
98.9585928,10.6658097,1,1,"Andaman",24,"Western Indo-Pacific"
99.3872121,12.2517012,1,1,"Andaman",24,"Western Indo-Pacific"
99.3443501,14.6091074,1,1,"Andaman",24,"Western Indo-Pacific"
96.7726341,14.6091074,1,1,"Andaman",24,"Western Indo-Pacific"
96.6595451,14.6200515,1,1,"Andaman",24,"Western Indo-Pacific"
96.1967715,14.2093364,1,1,"Andaman",24,"Western Indo-Pacific"
100.115865,16.0235513,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
101.4874468,18.5952675,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
99.5586599,23.0957703,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
91.4950648,25.6029452,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.960309,25.9972718,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.1858393,24.8142921,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.1588079,20.9363374,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
82.2283897,22.0540059,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
79.6652668,20.4766994,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
77.2618821,20.1897312,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
77.5576804,11.885502,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
78.0027807,11.5300147,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
79.1878424,11.0691573,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
79.6486998,10.871647,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
81.5197369,10.7065557,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.93257,10.5656777,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.778794,10.7532973,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.7483593,10.8028595,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.6316715,11.0167493,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5710134,11.0948327,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5138215,11.1665102,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.4417248,11.2877046,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.3250698,11.419709,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.3825594,11.5858489,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.4228645,11.7037422,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.4477799,11.7901165,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.4731687,11.8729964,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5025905,12.0490017,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5352841,12.1661242,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5474124,12.2791088,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5572448,12.3808371,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.5952472,12.5182371,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.6167057,12.6024888,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.6348259,12.7644461,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.6632853,13.0761241,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.6735263,13.1541476,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.6805085,13.2996595,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.7028122,13.5022471,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.8040487,13.5703925,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.866507,13.6062341,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
83.9517445,13.6568731,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
84.0389551,13.706468,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
84.1288913,13.7809922,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
84.2455011,13.850641,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
84.4006223,13.9791228,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
84.5474247,14.111252,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
84.6574223,14.1847499,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.0138141,14.6057215,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.1587996,14.8595614,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.2927089,14.9409253,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.5774335,15.1929693,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.6366706,15.2603776,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.6929442,15.3213169,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.8400401,15.4054771,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
85.9151145,15.4623207,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.2085275,15.6978612,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.4283702,15.8720468,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.4667503,15.9074896,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.5911248,16.0523846,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.7021609,16.1549265,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
86.7855959,16.2514849,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.1636751,16.6604492,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.2507642,16.6917572,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.3908514,16.7396169,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.4890469,16.7770626,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.5692428,16.8087609,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.6826328,16.8646998,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.7691183,16.905324,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.8299355,16.9398329,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
87.9938669,17.0228102,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.0654143,17.0705247,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.3421799,17.2841138,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.401341,17.3204332,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.6980482,17.5259803,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.7772677,17.5941897,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.8647836,17.714664,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
88.9120054,17.7525072,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.0155973,17.8372463,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.0935012,17.9080728,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.1454265,17.9765552,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.363517,18.2064775,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.6089977,18.2360303,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.8604467,18.3127896,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.9242789,18.2670762,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
89.9656311,18.2050048,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.184454,18.0453004,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.2980583,17.8976233,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.3531446,17.7259953,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.3749904,17.6449008,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.4140482,17.5381421,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.6698113,17.0396525,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.8496045,16.8131491,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.924688,16.6500733,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.772402,16.422533,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.6985489,16.3009271,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
90.6566433,16.220061,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
92.6783511,15.9636619,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
92.9017561,15.8608247,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
93.4082344,15.3492815,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
93.7607919,15.1790814,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
93.996907,15.0092907,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
94.0526196,14.7546048,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
94.0207838,14.476042,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
94.1693507,14.346046,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
94.175479,14.2605062,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
94.4285906,14.1135381,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
94.6735373,14.1788572,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
95.1226063,14.1135381,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
95.3757179,14.0318892,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
95.5390157,14.1380328,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
95.6614891,13.9992297,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
95.9554251,13.9175807,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
96.1187229,14.1380328,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
96.1967715,14.2093364,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
96.6595451,14.6200515,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
96.7726341,14.6091074,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
99.3443501,14.6091074,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
100.115865,16.0235513,1,2,"Bay of Bengal",23,"Western Indo-Pacific"
74.7416004,10.2457627,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
73.712914,12.3459974,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
73.198571,13.4604076,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
72.6842277,14.0604748,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.5455148,14.4284714,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.0766019,14.1379234,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.8382247,13.9266579,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.0955099,12.8310493,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.9984604,12.3431488,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.7770409,11.4029086,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.7939458,11.2960905,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.7688937,11.1684721,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.8395458,10.7914367,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.961626,10.1129399,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.9430659,10.0196318,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.0298913,9.2640449,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.2146641,8.7155325,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4233353,8.3094991,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7188139,7.908989,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.659438,7.7429603,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.606893,7.6507734,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4364101,7.1153468,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4118299,6.8990099,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3882996,6.8101674,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3690949,6.5196736,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3525049,6.3724103,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3813438,5.9350282,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.5976144,5.1270823,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4647178,4.4711769,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4508527,4.3892617,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3666651,3.9660211,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3878337,3.8492685,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3566706,3.6878267,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.3858972,3.5388106,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4582734,2.9204956,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.535074,2.6663864,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.5900567,2.3054015,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6328484,2.0667142,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6540863,1.9301005,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6873966,1.5981473,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7249761,1.4740937,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7441913,1.3504893,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6980022,1.2060579,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6230487,0.5542901,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6047174,0.4599107,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.6321691,0.2822463,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7112824,-0.3536153,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7502484,-0.4723853,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7604772,-0.5948513,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7744661,-0.9762281,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.8956419,-1.4566465,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.9240896,-1.642101,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.9857288,-1.8180228,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.0225554,-1.9365507,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.0743989,-2.0322171,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.122334,-2.1363814,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.1609131,-2.2046015,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.2209115,-2.3252884,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
70.0501988,-2.4113955,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.849026,-2.5645834,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.7054692,-2.6802869,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.4070614,-2.9132646,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
69.0365031,-3.3542517,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.9565569,-3.4992581,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.8833426,-3.5934451,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.6630147,-4.0311705,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.59694,-4.2359058,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.5645463,-4.3313522,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.494316,-4.5656197,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.4492417,-4.6608843,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.3194095,-4.855906,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.2523446,-4.9704258,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.2284933,-5.0419071,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.1961668,-5.1077388,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.1406836,-5.2908749,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.0865768,-5.4412539,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
68.0682039,-5.5612734,1,3,"Central Indian Ocean Islands",22,"Western Indo-Pacific"
