decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
147.283,-9.516,1986-07-26,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
147.116,-9.5,1973-08-19,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
121.180386,13.416793,1921-01,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
92.75,12.5,1792,HumanObservation,NA,present,NA,OBIS,Amphiprion_polymnus
120.833,-14.333,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
106.98500061,10.1450004578,NA,HumanObservation,NA,NA,NA,OBIS,Amphiprion_polymnus
123.987477,11.25723,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
122.005681,14.140638,1931-09-07,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
143.76667,-9.58333,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
124.116668701,12.9166669846,1992-04-03T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
106.9850006,10.14500046,2006-07-17,PreservedSpecimen,Ocean Genome Legacy Collection,present,NA,OBIS,Amphiprion_polymnus
127.683326721,0.883333325386,1981-07-31T12:00:00Z,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
121.203887939,10.881667137100001,1978-05-26T09:30:00Z,PreservedSpecimen,NA,NA,3,OBIS,Amphiprion_polymnus
121.007232666,13.4502782822,2000-05-15T14:00:00Z,PreservedSpecimen,NA,NA,3.5,OBIS,Amphiprion_polymnus
123.695253,13.886728,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
125.585989,7.093236,1948-05-14,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
150.775,-2.6033333333333335,1989-03-16,PreservedSpecimen,Fish collection of National Museum of Nature and Science,Present,NA,OBIS,Amphiprion_polymnus
120.478996277,14.2460002899,NA,HumanObservation,NA,NA,NA,OBIS,Amphiprion_polymnus
104.155,2.825,2004-10-07/2004-10-31,HumanObservation,Asia-Pacific Dataset,Present,5.5,OBIS,Amphiprion_polymnus
150.95417,-10.35972,2013-06-15,PreservedSpecimen,NA,present,41.5,OBIS,Amphiprion_polymnus
121.177468,13.409696,1931,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
127.683333,0.883333,1981-04-29,PreservedSpecimen,NA,NA,1,OBIS,Amphiprion_polymnus
123.3074,9.307,1931-06-13/18,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
107.775001526,8.21500015259,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
121.550003052,25.0499992371,2006-11-10T12:00:00Z,HumanObservation,NA,NA,NA,OBIS,Amphiprion_polymnus
147.33333,-9.56667,1973-08-19,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
152.21667,-4.2,1983-10-08,PreservedSpecimen,NA,present,11,OBIS,Amphiprion_polymnus
120.594193,14.37656,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
128.375,-3.533333333333333,1992-11-27,PreservedSpecimen,Fish collection of National Museum of Nature and Science,Present,10,OBIS,Amphiprion_polymnus
150.36666666666667,-5.166666666666668,NA,humanobservation,NA,NA,NA,OBIS,Amphiprion_polymnus
156.16667,-8.1,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
99.984,9.706,1998-05-23/1998-05-26,HumanObservation,Asia-Pacific Dataset,Present,7,OBIS,Amphiprion_polymnus
118.310001,9.582824,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
119.401948,4.717582,1931-08-06,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
120.959,13.51366,2000-05-16,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
116.25,-8.717,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
128,0.833000004292,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
121.18959,13.433251,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
121.016,13.766,1980-04-23,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
121,14.5,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
152.183,-4.3,1973-08-06,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
123.903777,10.289022,1931-08-27,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
119.866669,16.366667,1995-10-09,PreservedSpecimen,NA,present,21.5,OBIS,Amphiprion_polymnus
128.167007446,-3.83299994469,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
132.5,-7.5,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
127.9269086,26.3941911,2008-11-09,HumanObservation,Image collection in the Coral Reef Network WEB System: A snapshot of the fauna and flora around the coral reefs of the Ryukyu Islands from 2002 to 2013,Present,10,OBIS,Amphiprion_polymnus
122,10,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_polymnus
120.790000916,21.9500007629,1984-08-29T12:00:00Z,HumanObservation,NA,NA,NA,OBIS,Amphiprion_polymnus
127.8830744,26.5093946,2007-11-14,HumanObservation,Image collection in the Coral Reef Network WEB System: A snapshot of the fauna and flora around the coral reefs of the Ryukyu Islands from 2002 to 2013,Present,NA,OBIS,Amphiprion_polymnus
112.5,12.5,NA,PreservedSpecimen,NA,NA,NA,OBIS,Amphiprion_polymnus
