decimalLongitude,decimalLatitude,eventDate,basisOfRecord,datasetName,occurrenceStatus,depth,source,species
144.8666666667,-4.1666666667,1996-10-15,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_percula
145.48333,-16.53333,NA,PreservedSpecimen,NA,present,NA,OBIS,Amphiprion_percula
166.471507,-11.317361,2025-01-02T09:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.989725,-16.926039,2025-01-25T13:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.116892,-5.484527,2025-02-08T16:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.981078,-16.463029,2025-02-16T22:57:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.655447,-16.013691,2025-02-25T16:14,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.965231,-4.933974,2025-03-24T15:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.989695,-16.927516,2025-03-08T10:30,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.0857,-17.220169,2025-04-23T11:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.987836,-16.930714,2025-04-22T10:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.085636,-17.218058,2025-04-23T13:19,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.085808,-17.218375,2025-04-23T13:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.451274,-16.942357,2025-04-28T13:54:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.227097,-16.84685,2025-05-20T10:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.897951,-16.207717,2025-05-30T12:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.097453,-5.428554,2025-06-28T15:07:03,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.091009,-5.411971,2025-06-30T13:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.267678,-16.729774,2025-06-27T11:03:14,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.796117,-16.017034,2025-06-09T11:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.736603,-16.055442,2025-06-02T10:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
152.327042,-4.263318,2025-07-06T11:12:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.990066,-16.925074,2025-07-05T14:31:36,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.994819,-16.923601,2025-07-16T15:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.994346,-16.933667,2025-07-31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.002711,-16.517244,2025-07-31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.989551,-16.926997,2025-07-26T09:48,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.020147,-16.500499,2025-08-01T13:30,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.382608,-17.727266,2025-08-19T10:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.974324,-16.606062,2025-09-01T15:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.666313,-16.122015,2025-09-12T05:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.379716,-17.736453,2025-09-21T14:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.380283,-17.736167,2025-09-21T13:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.104421,-5.293585,2025-09-22T11:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.38029,-17.736148,2025-09-21T14:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.413877,-17.728277,2025-09-21T14:23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.076431,-17.205197,2025-10-05T13:51:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.796772,-16.017386,2025-10-02T12:13,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
153.55505,-4.029686,2025-10-12T11:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
153.207723,-3.542857,2025-10-13T11:00,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.733899,-2.663566,2025-10-19T17:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
153.210869,-3.544947,2025-10-13T11:43,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.888034,-16.178144,2025-11-03T12:12,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.888902,-16.226779,2025-11-07T20:58,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.449827,-14.683188,2025-11-07T13:42:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.483611,-17.849944,2025-11-05T18:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.484599,-17.852452,2025-11-05T18:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.899631,-16.202545,2025-11-07T20:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.790215,-15.497815,2025-11-12T14:00,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.371135,-9.163736,2025-11-22T10:04,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
151.070426,-8.509391,2025-11-30T10:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.400817,-9.171871,2025-11-22T12:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.267163,-16.730327,2025-11-09T16:27:55,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.393245,-8.950616,2025-11-24T10:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.311132,-9.08602,2025-11-22T16:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.489517,-9.132018,2025-11-25T09:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
151.725411,-10.739142,2025-12-01T11:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.970675,-16.758425,2024-02-08T13:40:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.780208,-16.322691,2024-02-11T12:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.840785,-10.546924,2024-02-29T17:02,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.890122,-16.223258,2024-02-23T10:04:42,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
165.796125,-10.705909,2024-03-22T20:54:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.126258,-5.308824,2024-03-17T15:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.186056,-5.089218,2024-03-20T15:09,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.503226,-4.679386,2024-03-22T15:53,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
147.252802,-9.577492,2024-03-29T11:37,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
149.50326,-4.679394,2024-03-22T16:28,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.273376,-16.72437,2024-05-28T10:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
159.779311,-9.286254,2024-06-24T17:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
160.240055,-9.035297,2024-06-12T11:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
160.190208,-9.078499,2024-06-13T12:07,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
160.213872,-9.128139,2024-06-14T08:34,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.992808,-16.421867,2024-07-10T11:10:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.968559,-16.71737,2024-07-18T10:58:45,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.000553,-16.518986,2024-07-14T03:50,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Amphiprion_percula
146.075164,-17.20482,2024-07-19T13:05:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
159.874676,-9.386001,2024-08-17T07:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.104444,-5.294167,2024-08-22T22:39,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.273565,-16.728386,2024-09-01T16:50:56,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.821007,-16.743567,2024-09-23,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.227039,-16.847372,2024-10-10T11:15:52,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.413098,-15.469714,2024-10-20T10:08:22,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.5,-5.166667,2024-10-19T12:18,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.181607,-5.325375,2024-10-17T09:27,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.787781,-15.501781,2024-10-30T10:48,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
144.057039,-11.685081,2024-10-17T10:07:59,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.822939,-15.98239,2024-11-28T11:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.555606,-17.831126,2024-12-03T11:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
159.298749,-9.073061,2024-12-10T14:54,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
160.056572,-8.950503,2024-12-17T14:26,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.990036,-16.436041,2024-12-17T13:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
159.058385,-8.98826,2024-12-11T12:10,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.930977,-16.67172,2024-12-14T14:41,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.970831,-16.755817,2023-01-27T15:08,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.810317,-16.020191,2023-01-01T01:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.257779,-16.683968,2023-02-04T08:35,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.714444,-9.743056,2023-03-14T08:17,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.688674,-18.759553,2023-03-10T11:21,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.989487,-16.925487,2023-04-15T13:02Z,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Amphiprion_percula
145.716944,-16.880526,2023-06-15T11:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
152.311547,-4.336489,2023-06-29T10:55:24,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.897838,-16.210284,2023-07-11T13:46:29,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.996625,-16.42858,2023-07-11T20:33,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.995844,-16.436341,2023-07-04T14:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.982626,-16.464597,2023-07-13T11:23:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
150.151741,-5.31575,2023-09-20T09:39:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.642864,-16.047132,2023-10-24T14:54:57,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.448364,-14.650978,2023-10-20T07:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
130.802588,-0.450301,2023-10-13T17:25,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.933623,-16.681866,2023-10-08T02:40,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.9,-16.7,2023-10-01T15:28:15Z,HUMAN_OBSERVATION,NA,PRESENT,NA,GBIF,Amphiprion_percula
146.07428,-17.204614,2023-11-09T11:54:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
125.672,6.92871,2022-05-01T10:21Z,HUMAN_OBSERVATION,Diveboard - Scuba diving citizen science,PRESENT,12.8,GBIF,Amphiprion_percula
145.449012,-14.697141,2022-05-24T11:16,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
123.251,9.17192,2022-06-18T11:14Z,HUMAN_OBSERVATION,Diveboard - Scuba diving citizen science,PRESENT,11.58,GBIF,Amphiprion_percula
146.68845,-16.061987,2022-07-07T13:01,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.834348,-16.047512,2022-07-15T12:46,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.988553,-16.461391,2022-07-25T07:15,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.016001,-16.515744,2022-07-22T09:31,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.987438,-16.460046,2022-07-25T06:44,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.014769,-16.511653,2022-07-21T11:06,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
146.006654,-16.516384,2022-07-21T11:05,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.936642,-16.672924,2022-08-11T11:51,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
145.969721,-16.756342,2022-09-26T10:50,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
158.188087,-8.666039,2022-10-28T21:11,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
158.18799,-8.666151,2022-10-29T09:47,HUMAN_OBSERVATION,iNaturalist research-grade observations,PRESENT,NA,GBIF,Amphiprion_percula
